,FOOD_SVC_SF,GROCERY_SF,HEALTH_CARE_SF,K12_SF,LODGING_SF,OFFICE_SF,RESIDENTIAL_SF,SA_RTL_SF,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitable_Water,Temperature,Visibility,Total_Consumption,Weekdays_Fri,Weekdays_Mon,Weekdays_Sat,Weekdays_Sun,Weekdays_Thu,Weekdays_Tue,Weekdays_Wed,HolidayName_Christmas,HolidayName_Columbus Day,HolidayName_Easter,HolidayName_FALSE,HolidayName_Independence Day,HolidayName_Labor Day,HolidayName_Martin Luther King Day,HolidayName_Memorial Day,HolidayName_New Year's Day,HolidayName_Presidents' Day,HolidayName_Thanksgiving Day,HolidayName_Veterans Day,School_Day_0.0,School_Day_1.0,Workday_False,Workday_True,Month_1,Month_10,Month_11,Month_12,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Day_1,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_2,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_3,Day_30,Day_31,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Hour_1,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_2,Hour_20,Hour_21,Hour_22,Hour_23,Hour_24,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9
1900-01-02 20:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.5,-12.2,0.65,5,-6.7,16.1,156773.46010657478,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1900-01-02 21:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.8,-14.4,0.54,5,-6.7,16.1,152073.75690991638,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1900-01-02 22:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-12.8,0.6,5,-6.1,16.1,134183.35697231634,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1900-01-02 23:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-11.7,0.68,6,-6.7,16.1,92071.20944575957,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1900-01-03 00:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.3,-12.8,0.68,5,-7.8,16.1,78305.78554173996,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-03 01:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.2,-12.8,0.68,5,-7.8,16.1,65891.96397316565,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-03 02:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,-12.8,0.68,5,-7.8,16.1,63771.83607386607,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1900-01-03 03:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,-12.8,0.71,5,-8.3,16.1,63593.98508511734,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1900-01-03 04:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,-12.8,0.71,5,-8.3,16.1,64977.6100163156,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1900-01-03 05:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,-12.2,0.74,5,-8.3,16.1,70844.14325853217,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1900-01-03 06:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,-12.2,0.74,5,-8.3,16.1,86487.6546367087,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1900-01-03 07:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,-12.2,0.74,5,-8.3,16.1,139093.5493673071,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1900-01-03 08:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,-12.2,0.71,5,-7.8,16.1,144414.08680704792,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1900-01-03 09:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,-12.2,0.62,5,-6.1,16.1,131948.02057313238,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-03 10:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.5,-11.7,0.58,6,-4.4,16.1,115735.55419557681,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-03 11:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-11.7,0.51,6,-2.8,16.1,106547.96001802127,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-03 12:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-11.1,0.47,6,-1.1,16.1,107045.85968135456,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-03 13:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-11.1,0.51,6,-2.2,16.1,106817.93516683683,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-03 14:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-11.1,0.49,6,-1.7,16.1,104791.31250006621,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-03 15:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-11.1,0.47,6,-1.1,16.1,101872.10138516732,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-03 16:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-10.0,0.56,6,-2.2,16.1,104838.63468755812,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-03 17:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-10.6,0.53,6,-2.2,16.1,123720.94519340279,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-03 18:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-10.0,0.58,6,-2.8,16.1,153185.7859189384,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-03 19:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-9.4,0.61,6,-2.8,16.1,154686.62513643724,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1900-01-03 20:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-10.0,0.58,6,-2.8,16.1,151905.59666758266,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1900-01-03 21:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-10.0,0.56,6,-2.2,16.1,147143.1602434124,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1900-01-03 22:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-10.0,0.56,6,-2.2,16.1,129193.46685488895,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1900-01-03 23:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-8.9,0.63,6,-2.8,16.1,91432.6218354798,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1900-01-04 00:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-7.2,0.72,7,-2.8,16.1,77067.3452107178,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-04 01:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-6.7,0.75,7,-2.8,16.1,63506.01890358759,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-04 02:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-7.2,0.75,7,-3.3,16.1,60574.176816289386,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1900-01-04 03:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-7.2,0.75,7,-3.3,16.1,60759.94467688468,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1900-01-04 04:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-10.6,0.63,6,-4.4,16.1,60862.34054938462,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1900-01-04 05:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-11.7,0.65,6,-6.1,16.1,67333.74376968583,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1900-01-04 06:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.8,-12.8,0.68,5,-7.8,16.1,81025.36113443857,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1900-01-04 07:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.4,-15.0,0.62,5,-8.9,16.1,130945.32777711216,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1900-01-04 08:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.5,-15.0,0.67,5,-10.0,16.1,139515.26716841044,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1900-01-04 09:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.5,-13.9,0.74,5,-10.0,16.1,129575.90504496142,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-04 10:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-12.8,0.8,5,-10.0,0.8,116327.74351939047,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-04 11:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.8,-15.6,0.67,5,-10.6,11.3,109486.4587919019,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-04 12:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-13.3,0.84,5,-11.1,0.8,110432.48769119421,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-04 13:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-13.9,0.8,5,-11.1,0.4,110703.40535433596,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-04 14:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.9,-15.6,0.77,5,-12.2,0.4,108601.83242188023,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-04 15:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-14.4,0.88,5,-12.8,0.3,105319.9419766733,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-04 16:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.8,-17.2,0.73,4,-13.3,4.8,109328.3814877367,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-01-04 17:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.6,-16.7,0.8,4,-13.9,3.2,128786.97465510287,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
