,Location,Date,Wind_Speed
537,Wind Farm,2011-04-16 04:00:00,4.1
538,Wind Farm,2011-04-16 05:00:00,3.3
539,Wind Farm,2011-04-16 06:00:00,3.8
540,Wind Farm,2011-04-16 07:00:00,4.2
541,Wind Farm,2011-04-16 08:00:00,4.8
542,Wind Farm,2011-04-16 09:00:00,3.0
543,Wind Farm,2011-04-16 10:00:00,2.6
544,Wind Farm,2011-04-16 11:00:00,3.0
545,Wind Farm,2011-04-16 12:00:00,2.6
546,Wind Farm,2011-04-16 13:00:00,2.2
547,Wind Farm,2011-04-16 14:00:00,1.3
548,Wind Farm,2011-04-16 15:00:00,1.3
549,Wind Farm,2011-04-16 16:00:00,1.6
550,Wind Farm,2011-04-16 17:00:00,1.7
551,Wind Farm,2011-04-16 18:00:00,1.2
552,Wind Farm,2011-04-16 19:00:00,1.1
553,Wind Farm,2011-04-16 20:00:00,0.8
554,Wind Farm,2011-04-16 21:00:00,1.6
555,Wind Farm,2011-04-16 22:00:00,1.7
556,Wind Farm,2011-04-16 23:00:00,2.9
557,Wind Farm,2011-04-17 00:00:00,3.9
558,Wind Farm,2011-04-17 01:00:00,3.0
559,Wind Farm,2011-04-17 02:00:00,3.0
560,Wind Farm,2011-04-17 03:00:00,2.9
561,Wind Farm,2011-04-17 04:00:00,3.4
562,Wind Farm,2011-04-17 05:00:00,2.3
563,Wind Farm,2011-04-17 06:00:00,1.4
564,Wind Farm,2011-04-17 07:00:00,1.3
565,Wind Farm,2011-04-17 08:00:00,1.3
566,Wind Farm,2011-04-17 09:00:00,1.2
567,Wind Farm,2011-04-17 10:00:00,1.1
568,Wind Farm,2011-04-17 11:00:00,1.6
569,Wind Farm,2011-04-17 12:00:00,2.8
570,Wind Farm,2011-04-17 13:00:00,1.9
571,Wind Farm,2011-04-17 14:00:00,1.3
572,Wind Farm,2011-04-17 15:00:00,2.4
573,Wind Farm,2011-04-17 16:00:00,5.2
574,Wind Farm,2011-04-17 17:00:00,5.6
575,Wind Farm,2011-04-17 18:00:00,5.7
576,Wind Farm,2011-04-17 19:00:00,5.3
577,Wind Farm,2011-04-17 20:00:00,5.5
578,Wind Farm,2011-04-17 21:00:00,5.5
579,Wind Farm,2011-04-17 22:00:00,5.5
580,Wind Farm,2011-04-17 23:00:00,5.6
581,Wind Farm,2011-04-18 00:00:00,4.2
582,Wind Farm,2011-04-18 01:00:00,4.2
583,Wind Farm,2011-04-18 02:00:00,5.1
584,Wind Farm,2011-04-18 03:00:00,5.5
585,Wind Farm,2011-04-18 04:00:00,5.7
586,Wind Farm,2011-04-18 05:00:00,5.8
587,Wind Farm,2011-04-18 06:00:00,5.7
588,Wind Farm,2011-04-18 07:00:00,5.6
589,Wind Farm,2011-04-18 08:00:00,5.1
590,Wind Farm,2011-04-18 09:00:00,3.7
591,Wind Farm,2011-04-18 10:00:00,4.6
592,Wind Farm,2011-04-18 11:00:00,3.9
593,Wind Farm,2011-04-18 12:00:00,4.5
594,Wind Farm,2011-04-18 13:00:00,5.3
595,Wind Farm,2011-04-18 14:00:00,5.2
596,Wind Farm,2011-04-18 15:00:00,4.1
597,Wind Farm,2011-04-18 16:00:00,3.5
598,Wind Farm,2011-04-18 17:00:00,3.7
599,Wind Farm,2011-04-18 18:00:00,3.7
600,Wind Farm,2011-04-18 19:00:00,4.1
601,Wind Farm,2011-04-18 20:00:00,2.2
602,Wind Farm,2011-04-18 21:00:00,0.4
603,Wind Farm,2011-04-18 22:00:00,1.1
604,Wind Farm,2011-04-18 23:00:00,2.6
605,Wind Farm,2011-04-19 00:00:00,3.5
606,Wind Farm,2011-04-19 01:00:00,5.9
607,Wind Farm,2011-04-19 02:00:00,7.1
608,Wind Farm,2011-04-19 03:00:00,6.8
609,Wind Farm,2011-04-19 04:00:00,6.4
610,Wind Farm,2011-04-19 05:00:00,6.7
611,Wind Farm,2011-04-19 06:00:00,7.3
612,Wind Farm,2011-04-19 07:00:00,6.9
613,Wind Farm,2011-04-19 08:00:00,6.2
614,Wind Farm,2011-04-19 09:00:00,4.6
615,Wind Farm,2011-04-19 10:00:00,3.3
616,Wind Farm,2011-04-19 11:00:00,2.9
617,Wind Farm,2011-04-19 12:00:00,3.2
618,Wind Farm,2011-04-19 13:00:00,3.3
619,Wind Farm,2011-04-19 14:00:00,2.1
620,Wind Farm,2011-04-19 15:00:00,2.1
621,Wind Farm,2011-04-19 16:00:00,2.0
622,Wind Farm,2011-04-19 17:00:00,2.8
623,Wind Farm,2011-04-19 18:00:00,2.4
624,Wind Farm,2011-04-19 19:00:00,2.6
625,Wind Farm,2011-04-19 20:00:00,3.8
626,Wind Farm,2011-04-19 21:00:00,4.6
627,Wind Farm,2011-04-19 22:00:00,5.1
628,Wind Farm,2011-04-19 23:00:00,5.7
629,Wind Farm,2011-04-20 00:00:00,4.4
630,Wind Farm,2011-04-20 01:00:00,4.4
631,Wind Farm,2011-04-20 02:00:00,5.1
632,Wind Farm,2011-04-20 03:00:00,4.9
633,Wind Farm,2011-04-20 04:00:00,5.6
634,Wind Farm,2011-04-20 05:00:00,5.7
635,Wind Farm,2011-04-20 06:00:00,4.8
636,Wind Farm,2011-04-20 07:00:00,4.2
637,Wind Farm,2011-04-20 08:00:00,4.3
638,Wind Farm,2011-04-20 09:00:00,2.8
639,Wind Farm,2011-04-20 10:00:00,2.1
640,Wind Farm,2011-04-20 11:00:00,2.0
641,Wind Farm,2011-04-20 12:00:00,3.4
642,Wind Farm,2011-04-20 13:00:00,3.2
643,Wind Farm,2011-04-20 14:00:00,3.0
644,Wind Farm,2011-04-20 15:00:00,3.5
645,Wind Farm,2011-04-20 16:00:00,2.9
646,Wind Farm,2011-04-20 17:00:00,2.1
647,Wind Farm,2011-04-20 18:00:00,1.8
648,Wind Farm,2011-04-20 19:00:00,2.3
649,Wind Farm,2011-04-20 20:00:00,2.4
650,Wind Farm,2011-04-20 21:00:00,2.4
651,Wind Farm,2011-04-20 22:00:00,3.6
652,Wind Farm,2011-04-20 23:00:00,4.0
653,Wind Farm,2011-04-21 00:00:00,3.5
654,Wind Farm,2011-04-21 01:00:00,2.3
655,Wind Farm,2011-04-21 02:00:00,1.6
656,Wind Farm,2011-04-21 03:00:00,2.0
657,Wind Farm,2011-04-21 04:00:00,3.2
658,Wind Farm,2011-04-21 05:00:00,3.5
659,Wind Farm,2011-04-21 06:00:00,3.6
660,Wind Farm,2011-04-21 07:00:00,3.9
661,Wind Farm,2011-04-21 08:00:00,5.2
662,Wind Farm,2011-04-21 09:00:00,4.3
663,Wind Farm,2011-04-21 10:00:00,3.4
664,Wind Farm,2011-04-21 11:00:00,3.4
665,Wind Farm,2011-04-21 12:00:00,3.7
666,Wind Farm,2011-04-21 13:00:00,4.9
667,Wind Farm,2011-04-21 14:00:00,4.2
668,Wind Farm,2011-04-21 15:00:00,4.2
669,Wind Farm,2011-04-21 16:00:00,3.8
670,Wind Farm,2011-04-21 17:00:00,4.1
671,Wind Farm,2011-04-21 18:00:00,3.5
672,Wind Farm,2011-04-21 19:00:00,2.7
673,Wind Farm,2011-04-21 20:00:00,0.7
674,Wind Farm,2011-04-21 21:00:00,0.8
675,Wind Farm,2011-04-21 22:00:00,2.0
676,Wind Farm,2011-04-21 23:00:00,4.0
677,Wind Farm,2011-04-22 00:00:00,5.9
678,Wind Farm,2011-04-22 01:00:00,6.5
679,Wind Farm,2011-04-22 02:00:00,5.7
680,Wind Farm,2011-04-22 03:00:00,6.3
681,Wind Farm,2011-04-22 04:00:00,7.4
682,Wind Farm,2011-04-22 05:00:00,5.9
683,Wind Farm,2011-04-22 06:00:00,5.8
684,Wind Farm,2011-04-22 07:00:00,5.7
685,Wind Farm,2011-04-22 08:00:00,5.2
686,Wind Farm,2011-04-22 09:00:00,4.9
687,Wind Farm,2011-04-22 10:00:00,3.1
688,Wind Farm,2011-04-22 11:00:00,2.6
689,Wind Farm,2011-04-22 12:00:00,2.2
690,Wind Farm,2011-04-22 13:00:00,3.5
691,Wind Farm,2011-04-22 14:00:00,3.7
692,Wind Farm,2011-04-22 15:00:00,3.6
693,Wind Farm,2011-04-22 16:00:00,2.5
694,Wind Farm,2011-04-22 17:00:00,5.6
695,Wind Farm,2011-04-22 18:00:00,6.0
696,Wind Farm,2011-04-22 19:00:00,4.7
697,Wind Farm,2011-04-22 20:00:00,5.6
698,Wind Farm,2011-04-22 21:00:00,4.1
699,Wind Farm,2011-04-22 22:00:00,4.4
700,Wind Farm,2011-04-22 23:00:00,4.3
701,Wind Farm,2011-04-23 00:00:00,6.0
702,Wind Farm,2011-04-23 01:00:00,5.8
703,Wind Farm,2011-04-23 02:00:00,5.6
704,Wind Farm,2011-04-23 03:00:00,6.1
705,Wind Farm,2011-04-23 04:00:00,3.9
706,Wind Farm,2011-04-23 05:00:00,3.1
707,Wind Farm,2011-04-23 06:00:00,1.9
708,Wind Farm,2011-04-23 07:00:00,1.3
709,Wind Farm,2011-04-23 08:00:00,4.7
710,Wind Farm,2011-04-23 09:00:00,3.9
711,Wind Farm,2011-04-23 10:00:00,2.2
712,Wind Farm,2011-04-23 11:00:00,1.4
713,Wind Farm,2011-04-23 12:00:00,2.1
714,Wind Farm,2011-04-23 13:00:00,3.9
715,Wind Farm,2011-04-23 14:00:00,4.4
716,Wind Farm,2011-04-23 15:00:00,4.4
717,Wind Farm,2011-04-23 16:00:00,4.5
718,Wind Farm,2011-04-23 17:00:00,4.4
719,Wind Farm,2011-04-23 18:00:00,4.7
720,Wind Farm,2011-04-23 19:00:00,10.3
721,Wind Farm,2011-04-23 20:00:00,9.2
722,Wind Farm,2011-04-23 21:00:00,6.7
723,Wind Farm,2011-04-23 22:00:00,4.0
724,Wind Farm,2011-04-23 23:00:00,1.4
725,Wind Farm,2011-04-24 00:00:00,1.1
726,Wind Farm,2011-04-24 01:00:00,2.7
727,Wind Farm,2011-04-24 02:00:00,1.5
728,Wind Farm,2011-04-24 03:00:00,4.4
729,Wind Farm,2011-04-24 04:00:00,5.3
730,Wind Farm,2011-04-24 05:00:00,2.9
731,Wind Farm,2011-04-24 06:00:00,2.5
732,Wind Farm,2011-04-24 07:00:00,1.3
733,Wind Farm,2011-04-24 08:00:00,2.0
734,Wind Farm,2011-04-24 09:00:00,2.0
735,Wind Farm,2011-04-24 10:00:00,2.5
736,Wind Farm,2011-04-24 11:00:00,2.6
737,Wind Farm,2011-04-24 12:00:00,2.5
738,Wind Farm,2011-04-24 13:00:00,2.7
739,Wind Farm,2011-04-24 14:00:00,3.4
740,Wind Farm,2011-04-24 15:00:00,3.3
741,Wind Farm,2011-04-24 16:00:00,3.6
742,Wind Farm,2011-04-24 17:00:00,4.6
743,Wind Farm,2011-04-24 18:00:00,5.1
744,Wind Farm,2011-04-24 19:00:00,4.8
745,Wind Farm,2011-04-24 20:00:00,4.6
746,Wind Farm,2011-04-24 21:00:00,5.6
747,Wind Farm,2011-04-24 22:00:00,6.7
748,Wind Farm,2011-04-24 23:00:00,5.9
749,Wind Farm,2011-04-25 00:00:00,6.8
750,Wind Farm,2011-04-25 01:00:00,6.6
751,Wind Farm,2011-04-25 02:00:00,6.1
752,Wind Farm,2011-04-25 03:00:00,5.5
753,Wind Farm,2011-04-25 04:00:00,4.5
754,Wind Farm,2011-04-25 05:00:00,4.6
755,Wind Farm,2011-04-25 06:00:00,3.9
756,Wind Farm,2011-04-25 07:00:00,4.1
757,Wind Farm,2011-04-25 08:00:00,3.7
758,Wind Farm,2011-04-25 09:00:00,2.4
759,Wind Farm,2011-04-25 10:00:00,2.5
760,Wind Farm,2011-04-25 11:00:00,4.1
761,Wind Farm,2011-04-25 12:00:00,5.2
762,Wind Farm,2011-04-25 13:00:00,5.6
763,Wind Farm,2011-04-25 14:00:00,5.2
764,Wind Farm,2011-04-25 15:00:00,4.7
765,Wind Farm,2011-04-25 16:00:00,4.8
766,Wind Farm,2011-04-25 17:00:00,5.4
767,Wind Farm,2011-04-25 18:00:00,5.0
768,Wind Farm,2011-04-25 19:00:00,4.8
769,Wind Farm,2011-04-25 20:00:00,4.5
770,Wind Farm,2011-04-25 21:00:00,5.9
771,Wind Farm,2011-04-25 22:00:00,6.9
772,Wind Farm,2011-04-25 23:00:00,7.0
773,Wind Farm,2011-04-26 00:00:00,6.1
774,Wind Farm,2011-04-26 01:00:00,6.0
775,Wind Farm,2011-04-26 02:00:00,5.6
776,Wind Farm,2011-04-26 03:00:00,5.5
777,Wind Farm,2011-04-26 04:00:00,5.9
778,Wind Farm,2011-04-26 05:00:00,5.7
779,Wind Farm,2011-04-26 06:00:00,5.8
780,Wind Farm,2011-04-26 07:00:00,5.8
781,Wind Farm,2011-04-26 08:00:00,5.1
782,Wind Farm,2011-04-26 09:00:00,2.6
783,Wind Farm,2011-04-26 10:00:00,2.6
784,Wind Farm,2011-04-26 11:00:00,4.1
785,Wind Farm,2011-04-26 12:00:00,6.9
786,Wind Farm,2011-04-26 13:00:00,6.5
787,Wind Farm,2011-04-26 14:00:00,5.4
788,Wind Farm,2011-04-26 15:00:00,5.2
789,Wind Farm,2011-04-26 16:00:00,5.3
790,Wind Farm,2011-04-26 17:00:00,5.2
791,Wind Farm,2011-04-26 18:00:00,5.8
792,Wind Farm,2011-04-26 19:00:00,5.5
793,Wind Farm,2011-04-26 20:00:00,4.4
794,Wind Farm,2011-04-26 21:00:00,5.8
795,Wind Farm,2011-04-26 22:00:00,6.4
796,Wind Farm,2011-04-26 23:00:00,6.3
797,Wind Farm,2011-04-27 00:00:00,6.3
798,Wind Farm,2011-04-27 01:00:00,6.1
799,Wind Farm,2011-04-27 02:00:00,6.8
800,Wind Farm,2011-04-27 03:00:00,6.8
801,Wind Farm,2011-04-27 04:00:00,6.8
802,Wind Farm,2011-04-27 05:00:00,6.1
803,Wind Farm,2011-04-27 06:00:00,6.0
804,Wind Farm,2011-04-27 07:00:00,5.5
805,Wind Farm,2011-04-27 08:00:00,5.7
806,Wind Farm,2011-04-27 09:00:00,5.9
807,Wind Farm,2011-04-27 10:00:00,5.8
808,Wind Farm,2011-04-27 11:00:00,6.0
809,Wind Farm,2011-04-27 12:00:00,6.1
810,Wind Farm,2011-04-27 13:00:00,6.1
811,Wind Farm,2011-04-27 14:00:00,6.3
812,Wind Farm,2011-04-27 15:00:00,6.8
813,Wind Farm,2011-04-27 16:00:00,6.9
814,Wind Farm,2011-04-27 17:00:00,6.8
815,Wind Farm,2011-04-27 18:00:00,6.9
816,Wind Farm,2011-04-27 19:00:00,6.7
817,Wind Farm,2011-04-27 20:00:00,6.4
818,Wind Farm,2011-04-27 21:00:00,6.3
819,Wind Farm,2011-04-27 22:00:00,5.7
820,Wind Farm,2011-04-27 23:00:00,5.8
821,Wind Farm,2011-04-28 00:00:00,5.4
822,Wind Farm,2011-04-28 01:00:00,4.8
823,Wind Farm,2011-04-28 02:00:00,4.1
824,Wind Farm,2011-04-28 03:00:00,3.8
825,Wind Farm,2011-04-28 04:00:00,3.7
826,Wind Farm,2011-04-28 05:00:00,3.6
827,Wind Farm,2011-04-28 06:00:00,3.9
828,Wind Farm,2011-04-28 07:00:00,3.7
829,Wind Farm,2011-04-28 08:00:00,2.4
830,Wind Farm,2011-04-28 09:00:00,3.0
831,Wind Farm,2011-04-28 10:00:00,2.9
832,Wind Farm,2011-04-28 11:00:00,3.9
833,Wind Farm,2011-04-28 12:00:00,4.0
834,Wind Farm,2011-04-28 13:00:00,3.6
835,Wind Farm,2011-04-28 14:00:00,4.5
836,Wind Farm,2011-04-28 15:00:00,3.1
837,Wind Farm,2011-04-28 16:00:00,2.9
838,Wind Farm,2011-04-28 17:00:00,4.8
839,Wind Farm,2011-04-28 18:00:00,3.5
840,Wind Farm,2011-04-28 19:00:00,2.7
841,Wind Farm,2011-04-28 20:00:00,2.8
842,Wind Farm,2011-04-28 21:00:00,3.6
843,Wind Farm,2011-04-28 22:00:00,3.8
844,Wind Farm,2011-04-28 23:00:00,4.4
845,Wind Farm,2011-04-29 00:00:00,4.0
846,Wind Farm,2011-04-29 01:00:00,4.3
847,Wind Farm,2011-04-29 02:00:00,5.3
848,Wind Farm,2011-04-29 03:00:00,4.5
849,Wind Farm,2011-04-29 04:00:00,4.2
850,Wind Farm,2011-04-29 05:00:00,4.6
851,Wind Farm,2011-04-29 06:00:00,5.7
852,Wind Farm,2011-04-29 07:00:00,5.8
853,Wind Farm,2011-04-29 08:00:00,5.3
854,Wind Farm,2011-04-29 09:00:00,3.5
855,Wind Farm,2011-04-29 10:00:00,3.8
856,Wind Farm,2011-04-29 11:00:00,3.6
857,Wind Farm,2011-04-29 12:00:00,4.5
858,Wind Farm,2011-04-29 13:00:00,5.9
859,Wind Farm,2011-04-29 14:00:00,6.2
860,Wind Farm,2011-04-29 15:00:00,8.0
861,Wind Farm,2011-04-29 16:00:00,8.9
862,Wind Farm,2011-04-29 17:00:00,11.3
863,Wind Farm,2011-04-29 18:00:00,8.5
864,Wind Farm,2011-04-29 19:00:00,7.3
865,Wind Farm,2011-04-29 20:00:00,6.5
866,Wind Farm,2011-04-29 21:00:00,5.2
867,Wind Farm,2011-04-29 22:00:00,5.9
868,Wind Farm,2011-04-29 23:00:00,4.9
869,Wind Farm,2011-04-30 00:00:00,6.4
870,Wind Farm,2011-04-30 01:00:00,7.5
871,Wind Farm,2011-04-30 02:00:00,7.8
872,Wind Farm,2011-04-30 03:00:00,8.3
873,Wind Farm,2011-04-30 04:00:00,8.2
874,Wind Farm,2011-04-30 05:00:00,8.5
875,Wind Farm,2011-04-30 06:00:00,8.5
876,Wind Farm,2011-04-30 07:00:00,7.7
877,Wind Farm,2011-04-30 08:00:00,7.5
878,Wind Farm,2011-04-30 09:00:00,7.5
879,Wind Farm,2011-04-30 10:00:00,6.5
880,Wind Farm,2011-04-30 11:00:00,6.3
881,Wind Farm,2011-04-30 12:00:00,6.8
882,Wind Farm,2011-04-30 13:00:00,7.5
883,Wind Farm,2011-04-30 14:00:00,7.6
884,Wind Farm,2011-04-30 15:00:00,9.0
885,Wind Farm,2011-04-30 16:00:00,10.5
886,Wind Farm,2011-04-30 17:00:00,10.5
887,Wind Farm,2011-04-30 18:00:00,9.6
888,Wind Farm,2011-04-30 19:00:00,9.6
889,Wind Farm,2011-04-30 20:00:00,8.5
890,Wind Farm,2011-04-30 21:00:00,8.3
891,Wind Farm,2011-04-30 22:00:00,9.1
892,Wind Farm,2011-04-30 23:00:00,8.1
893,Wind Farm,2011-05-01 00:00:00,7.8
894,Wind Farm,2011-05-01 01:00:00,8.0
895,Wind Farm,2011-05-01 02:00:00,8.1
896,Wind Farm,2011-05-01 03:00:00,8.4
897,Wind Farm,2011-05-01 04:00:00,8.2
898,Wind Farm,2011-05-01 05:00:00,8.5
899,Wind Farm,2011-05-01 06:00:00,8.8
900,Wind Farm,2011-05-01 07:00:00,7.5
901,Wind Farm,2011-05-01 08:00:00,7.6
902,Wind Farm,2011-05-01 09:00:00,6.7
903,Wind Farm,2011-05-01 10:00:00,6.1
904,Wind Farm,2011-05-01 11:00:00,6.0
905,Wind Farm,2011-05-01 12:00:00,6.3
906,Wind Farm,2011-05-01 13:00:00,6.9
907,Wind Farm,2011-05-01 14:00:00,7.3
908,Wind Farm,2011-05-01 15:00:00,7.9
909,Wind Farm,2011-05-01 16:00:00,8.4
910,Wind Farm,2011-05-01 17:00:00,8.1
911,Wind Farm,2011-05-01 18:00:00,8.4
912,Wind Farm,2011-05-01 19:00:00,7.3
913,Wind Farm,2011-05-01 20:00:00,7.5
914,Wind Farm,2011-05-01 21:00:00,7.1
915,Wind Farm,2011-05-01 22:00:00,7.8
916,Wind Farm,2011-05-01 23:00:00,8.3
917,Wind Farm,2011-05-02 00:00:00,8.2
918,Wind Farm,2011-05-02 01:00:00,7.4
919,Wind Farm,2011-05-02 02:00:00,7.2
920,Wind Farm,2011-05-02 03:00:00,8.3
921,Wind Farm,2011-05-02 04:00:00,7.8
922,Wind Farm,2011-05-02 05:00:00,8.1
923,Wind Farm,2011-05-02 06:00:00,7.7
924,Wind Farm,2011-05-02 07:00:00,6.6
925,Wind Farm,2011-05-02 08:00:00,6.1
926,Wind Farm,2011-05-02 09:00:00,6.1
927,Wind Farm,2011-05-02 10:00:00,6.4
928,Wind Farm,2011-05-02 11:00:00,6.5
929,Wind Farm,2011-05-02 12:00:00,7.2
930,Wind Farm,2011-05-02 13:00:00,6.9
931,Wind Farm,2011-05-02 14:00:00,6.7
932,Wind Farm,2011-05-02 15:00:00,6.2
933,Wind Farm,2011-05-02 16:00:00,6.6
934,Wind Farm,2011-05-02 17:00:00,7.6
935,Wind Farm,2011-05-02 18:00:00,7.5
936,Wind Farm,2011-05-02 19:00:00,8.1
937,Wind Farm,2011-05-02 20:00:00,8.2
938,Wind Farm,2011-05-02 21:00:00,8.7
939,Wind Farm,2011-05-02 22:00:00,8.3
940,Wind Farm,2011-05-02 23:00:00,8.3
941,Wind Farm,2011-05-03 00:00:00,8.8
942,Wind Farm,2011-05-03 01:00:00,8.5
943,Wind Farm,2011-05-03 02:00:00,8.3
944,Wind Farm,2011-05-03 03:00:00,8.5
945,Wind Farm,2011-05-03 04:00:00,8.0
946,Wind Farm,2011-05-03 05:00:00,7.2
947,Wind Farm,2011-05-03 06:00:00,7.6
948,Wind Farm,2011-05-03 07:00:00,7.9
949,Wind Farm,2011-05-03 08:00:00,7.6
950,Wind Farm,2011-05-03 09:00:00,7.1
951,Wind Farm,2011-05-03 10:00:00,7.6
952,Wind Farm,2011-05-03 11:00:00,8.1
953,Wind Farm,2011-05-03 12:00:00,7.7
954,Wind Farm,2011-05-03 13:00:00,7.7
955,Wind Farm,2011-05-03 14:00:00,7.3
956,Wind Farm,2011-05-03 15:00:00,6.9
957,Wind Farm,2011-05-03 16:00:00,6.2
958,Wind Farm,2011-05-03 17:00:00,5.7
959,Wind Farm,2011-05-03 18:00:00,5.5
960,Wind Farm,2011-05-03 19:00:00,5.5
961,Wind Farm,2011-05-03 20:00:00,5.6
962,Wind Farm,2011-05-03 21:00:00,5.5
963,Wind Farm,2011-05-03 22:00:00,6.4
964,Wind Farm,2011-05-03 23:00:00,6.7
965,Wind Farm,2011-05-04 00:00:00,6.6
966,Wind Farm,2011-05-04 01:00:00,5.9
967,Wind Farm,2011-05-04 02:00:00,6.7
968,Wind Farm,2011-05-04 03:00:00,6.6
969,Wind Farm,2011-05-04 04:00:00,6.5
970,Wind Farm,2011-05-04 05:00:00,6.6
971,Wind Farm,2011-05-04 06:00:00,6.7
972,Wind Farm,2011-05-04 07:00:00,5.2
973,Wind Farm,2011-05-04 08:00:00,3.4
974,Wind Farm,2011-05-04 09:00:00,3.2
975,Wind Farm,2011-05-04 10:00:00,3.4
976,Wind Farm,2011-05-04 11:00:00,3.8
977,Wind Farm,2011-05-04 12:00:00,3.4
978,Wind Farm,2011-05-04 13:00:00,3.3
979,Wind Farm,2011-05-04 14:00:00,3.0
980,Wind Farm,2011-05-04 15:00:00,3.2
981,Wind Farm,2011-05-04 16:00:00,3.3
982,Wind Farm,2011-05-04 17:00:00,2.8
983,Wind Farm,2011-05-04 18:00:00,2.7
984,Wind Farm,2011-05-04 19:00:00,4.1
985,Wind Farm,2011-05-04 20:00:00,3.9
986,Wind Farm,2011-05-04 21:00:00,4.6
987,Wind Farm,2011-05-04 22:00:00,5.4
988,Wind Farm,2011-05-04 23:00:00,4.5
989,Wind Farm,2011-05-05 00:00:00,5.4
990,Wind Farm,2011-05-05 01:00:00,6.4
991,Wind Farm,2011-05-05 02:00:00,6.1
992,Wind Farm,2011-05-05 03:00:00,6.5
993,Wind Farm,2011-05-05 04:00:00,5.6
994,Wind Farm,2011-05-05 05:00:00,5.5
995,Wind Farm,2011-05-05 06:00:00,5.3
996,Wind Farm,2011-05-05 07:00:00,5.7
997,Wind Farm,2011-05-05 08:00:00,5.4
998,Wind Farm,2011-05-05 09:00:00,3.5
999,Wind Farm,2011-05-05 10:00:00,2.4
1000,Wind Farm,2011-05-05 11:00:00,1.8
1001,Wind Farm,2011-05-05 12:00:00,2.4
1002,Wind Farm,2011-05-05 13:00:00,3.3
1003,Wind Farm,2011-05-05 14:00:00,2.7
1004,Wind Farm,2011-05-05 15:00:00,2.9
1005,Wind Farm,2011-05-05 16:00:00,2.9
1006,Wind Farm,2011-05-05 17:00:00,2.4
1007,Wind Farm,2011-05-05 18:00:00,3.6
1008,Wind Farm,2011-05-05 19:00:00,3.0
1009,Wind Farm,2011-05-05 20:00:00,2.9
1010,Wind Farm,2011-05-05 21:00:00,2.3
1011,Wind Farm,2011-05-05 22:00:00,2.2
1012,Wind Farm,2011-05-05 23:00:00,0.9
1013,Wind Farm,2011-05-06 00:00:00,1.4
1014,Wind Farm,2011-05-06 01:00:00,2.8
1015,Wind Farm,2011-05-06 02:00:00,4.9
1016,Wind Farm,2011-05-06 03:00:00,6.6
1017,Wind Farm,2011-05-06 04:00:00,6.9
1018,Wind Farm,2011-05-06 05:00:00,8.0
1019,Wind Farm,2011-05-06 06:00:00,7.1
1020,Wind Farm,2011-05-06 07:00:00,6.6
1021,Wind Farm,2011-05-06 08:00:00,5.6
1022,Wind Farm,2011-05-06 09:00:00,4.6
1023,Wind Farm,2011-05-06 10:00:00,3.7
1024,Wind Farm,2011-05-06 11:00:00,4.2
1025,Wind Farm,2011-05-06 12:00:00,4.3
1026,Wind Farm,2011-05-06 13:00:00,4.9
1027,Wind Farm,2011-05-06 14:00:00,5.4
1028,Wind Farm,2011-05-06 15:00:00,4.9
1029,Wind Farm,2011-05-06 16:00:00,4.6
1030,Wind Farm,2011-05-06 17:00:00,4.6
1031,Wind Farm,2011-05-06 18:00:00,4.1
1032,Wind Farm,2011-05-06 19:00:00,4.1
1033,Wind Farm,2011-05-06 20:00:00,2.9
1034,Wind Farm,2011-05-06 21:00:00,1.9
1035,Wind Farm,2011-05-06 22:00:00,0.3
1036,Wind Farm,2011-05-06 23:00:00,2.0
1037,Wind Farm,2011-05-07 00:00:00,3.0
1038,Wind Farm,2011-05-07 01:00:00,3.7
1039,Wind Farm,2011-05-07 02:00:00,4.3
1040,Wind Farm,2011-05-07 03:00:00,5.8
1041,Wind Farm,2011-05-07 04:00:00,6.9
1042,Wind Farm,2011-05-07 05:00:00,7.4
1043,Wind Farm,2011-05-07 06:00:00,7.0
1044,Wind Farm,2011-05-07 07:00:00,7.4
1045,Wind Farm,2011-05-07 08:00:00,7.1
1046,Wind Farm,2011-05-07 09:00:00,7.4
1047,Wind Farm,2011-05-07 10:00:00,6.4
1048,Wind Farm,2011-05-07 11:00:00,7.2
1049,Wind Farm,2011-05-07 12:00:00,7.2
1050,Wind Farm,2011-05-07 13:00:00,8.2
1051,Wind Farm,2011-05-07 14:00:00,8.2
1052,Wind Farm,2011-05-07 15:00:00,8.9
1053,Wind Farm,2011-05-07 16:00:00,7.7
1054,Wind Farm,2011-05-07 17:00:00,8.2
1055,Wind Farm,2011-05-07 18:00:00,7.3
1056,Wind Farm,2011-05-07 19:00:00,7.2
1057,Wind Farm,2011-05-07 20:00:00,4.8
1058,Wind Farm,2011-05-07 21:00:00,5.1
1059,Wind Farm,2011-05-07 22:00:00,5.9
1060,Wind Farm,2011-05-07 23:00:00,7.5
1061,Wind Farm,2011-05-08 00:00:00,7.6
1062,Wind Farm,2011-05-08 01:00:00,7.8
1063,Wind Farm,2011-05-08 02:00:00,8.3
1064,Wind Farm,2011-05-08 03:00:00,7.8
1065,Wind Farm,2011-05-08 04:00:00,8.8
1066,Wind Farm,2011-05-08 05:00:00,9.4
1067,Wind Farm,2011-05-08 06:00:00,9.3
1068,Wind Farm,2011-05-08 07:00:00,7.5
1069,Wind Farm,2011-05-08 08:00:00,5.4
1070,Wind Farm,2011-05-08 09:00:00,5.0
1071,Wind Farm,2011-05-08 10:00:00,5.0
