,Date,KWH,Source
580,2010-03-11 16:00:00,85866.06,Solar
581,2010-03-11 17:00:00,52317.9,Solar
582,2010-03-11 18:00:00,21297.56,Solar
583,2010-03-12 09:00:00,14146.74,Solar
584,2010-03-12 10:00:00,19589.76,Solar
585,2010-03-12 11:00:00,22229.48,Solar
586,2010-03-12 12:00:00,26110.86,Solar
587,2010-03-12 13:00:00,23088.1,Solar
588,2010-03-12 14:00:00,33616.2,Solar
589,2010-03-12 15:00:00,21793.8,Solar
590,2010-03-12 16:00:00,18654.6,Solar
591,2010-03-12 17:00:00,12907.26,Solar
592,2010-03-12 18:00:00,4979.66,Solar
593,2010-03-13 09:00:00,4922.66,Solar
594,2010-03-13 10:00:00,11391.6,Solar
595,2010-03-13 11:00:00,26930.12,Solar
596,2010-03-13 12:00:00,30058.74,Solar
597,2010-03-13 13:00:00,48100.92,Solar
598,2010-03-13 14:00:00,39416.24,Solar
599,2010-03-13 15:00:00,31220.86,Solar
600,2010-03-13 16:00:00,18546.74,Solar
601,2010-03-13 17:00:00,10298.52,Solar
602,2010-03-13 18:00:00,3731.24,Solar
603,2010-03-14 09:00:00,7926.42,Solar
604,2010-03-14 10:00:00,17218.38,Solar
605,2010-03-14 11:00:00,31213.38,Solar
606,2010-03-14 12:00:00,35975.08,Solar
607,2010-03-14 13:00:00,50913.66,Solar
608,2010-03-14 14:00:00,35587.32,Solar
609,2010-03-14 15:00:00,30984.98,Solar
610,2010-03-14 16:00:00,21371.66,Solar
611,2010-03-14 17:00:00,14895.7,Solar
612,2010-03-14 18:00:00,8492.52,Solar
613,2010-03-15 09:00:00,7713.6,Solar
614,2010-03-15 11:00:00,11340.82,Solar
615,2010-03-15 12:00:00,36819.92,Solar
616,2010-03-15 13:00:00,142686.74,Solar
617,2010-03-15 14:00:00,192571.62,Solar
618,2010-03-15 15:00:00,189993.94,Solar
619,2010-03-15 16:00:00,148548.5,Solar
620,2010-03-15 17:00:00,159772.2,Solar
621,2010-03-15 18:00:00,111394.76,Solar
622,2010-03-15 19:00:00,45274.22,Solar
623,2010-03-15 20:00:00,8335.92,Solar
624,2010-03-16 10:00:00,55657.3,Solar
625,2010-03-16 11:00:00,112474.36,Solar
626,2010-03-16 12:00:00,152103.06,Solar
627,2010-03-16 13:00:00,177467.46,Solar
628,2010-03-16 14:00:00,191573.7,Solar
629,2010-03-16 15:00:00,187784.04,Solar
630,2010-03-16 16:00:00,177412.36,Solar
631,2010-03-16 17:00:00,152621.36,Solar
632,2010-03-16 18:00:00,113855.5,Solar
633,2010-03-16 19:00:00,58428.78,Solar
634,2010-03-16 20:00:00,7458.18,Solar
635,2010-03-17 09:00:00,7101.5561417,Solar
636,2010-03-17 10:00:00,53742.48,Solar
637,2010-03-17 11:00:00,110337.02,Solar
638,2010-03-17 12:00:00,150981.58,Solar
639,2010-03-17 13:00:00,176788.08,Solar
640,2010-03-17 14:00:00,188281.34,Solar
641,2010-03-17 15:00:00,186583.88,Solar
642,2010-03-17 16:00:00,174653.46,Solar
643,2010-03-17 17:00:00,151034.18,Solar
644,2010-03-17 18:00:00,112948.22,Solar
645,2010-03-17 19:00:00,56289.46,Solar
646,2010-03-17 20:00:00,7846.04,Solar
647,2010-03-18 09:00:00,7811.12,Solar
648,2010-03-18 10:00:00,52900.84,Solar
649,2010-03-18 11:00:00,98802.58,Solar
650,2010-03-18 12:00:00,131366.61474000002,Solar
651,2010-03-18 13:00:00,137118.67167,Solar
652,2010-03-18 14:00:00,100844.72992,Solar
653,2010-03-18 15:00:00,88920.016549,Solar
654,2010-03-18 16:00:00,122711.87815,Solar
655,2010-03-18 17:00:00,132366.8,Solar
656,2010-03-18 18:00:00,103590.94,Solar
657,2010-03-18 19:00:00,48026.34,Solar
658,2010-03-18 20:00:00,8365.4,Solar
659,2010-03-19 10:00:00,19801.14,Solar
660,2010-03-19 11:00:00,53602.7,Solar
661,2010-03-19 12:00:00,105117.96,Solar
662,2010-03-19 13:00:00,153428.6,Solar
663,2010-03-19 14:00:00,181515.56,Solar
664,2010-03-19 15:00:00,173583.68,Solar
665,2010-03-19 16:00:00,129684.38,Solar
666,2010-03-19 17:00:00,99955.54,Solar
667,2010-03-19 18:00:00,77847.12,Solar
668,2010-03-19 19:00:00,38258.16,Solar
669,2010-03-19 20:00:00,6776.34,Solar
670,2010-03-20 10:00:00,5057.12,Solar
671,2010-03-20 11:00:00,2876.38,Solar
672,2010-03-20 12:00:00,5551.92,Solar
673,2010-03-20 13:00:00,7517.54,Solar
674,2010-03-20 14:00:00,19729.22,Solar
675,2010-03-20 15:00:00,39549.18,Solar
676,2010-03-20 16:00:00,34926.36,Solar
677,2010-03-20 17:00:00,24001.98,Solar
678,2010-03-20 18:00:00,8876.2,Solar
679,2010-03-20 19:00:00,5107.6,Solar
680,2010-03-21 10:00:00,2271.36,Solar
681,2010-03-21 11:00:00,6180.16,Solar
682,2010-03-21 12:00:00,21560.78,Solar
683,2010-03-21 13:00:00,55372.0,Solar
684,2010-03-21 14:00:00,163341.92,Solar
685,2010-03-21 15:00:00,117854.0,Solar
686,2010-03-21 16:00:00,166016.16,Solar
687,2010-03-21 17:00:00,126221.08,Solar
688,2010-03-21 18:00:00,98976.34,Solar
689,2010-03-21 19:00:00,47723.68,Solar
690,2010-03-21 20:00:00,6902.86,Solar
691,2010-03-22 09:00:00,8708.38,Solar
692,2010-03-22 10:00:00,51369.36,Solar
693,2010-03-22 11:00:00,119754.82,Solar
694,2010-03-22 12:00:00,160552.76,Solar
695,2010-03-22 13:00:00,193841.88,Solar
696,2010-03-22 14:00:00,192330.18,Solar
697,2010-03-22 15:00:00,174058.06,Solar
698,2010-03-22 16:00:00,191719.38,Solar
699,2010-03-22 17:00:00,167334.52,Solar
700,2010-03-22 18:00:00,130205.96,Solar
701,2010-03-22 19:00:00,61543.6,Solar
702,2010-03-22 20:00:00,11179.8,Solar
703,2010-03-23 10:00:00,12626.22,Solar
704,2010-03-23 11:00:00,67191.66,Solar
705,2010-03-23 12:00:00,131374.82,Solar
706,2010-03-23 13:00:00,162354.7,Solar
707,2010-03-23 14:00:00,194542.68,Solar
708,2010-03-23 15:00:00,194468.88,Solar
709,2010-03-23 16:00:00,181876.04,Solar
710,2010-03-23 17:00:00,156720.58,Solar
711,2010-03-23 18:00:00,115823.3,Solar
712,2010-03-23 19:00:00,55325.06,Solar
713,2010-03-23 20:00:00,9146.42,Solar
714,2010-03-24 09:00:00,12349.46,Solar
715,2010-03-24 10:00:00,52036.82,Solar
716,2010-03-24 11:00:00,93708.0,Solar
717,2010-03-24 12:00:00,132780.66,Solar
718,2010-03-24 13:00:00,170297.7,Solar
719,2010-03-24 14:00:00,187672.82,Solar
720,2010-03-24 15:00:00,162427.56,Solar
721,2010-03-24 16:00:00,161865.82,Solar
722,2010-03-24 17:00:00,131961.74,Solar
723,2010-03-24 18:00:00,73828.7,Solar
724,2010-03-24 19:00:00,39212.04,Solar
725,2010-03-24 20:00:00,7511.16,Solar
726,2010-03-25 10:00:00,18591.5,Solar
727,2010-03-25 11:00:00,52279.98,Solar
728,2010-03-25 12:00:00,43172.72,Solar
729,2010-03-25 13:00:00,67027.18,Solar
730,2010-03-25 14:00:00,96961.12,Solar
731,2010-03-25 15:00:00,98220.72,Solar
732,2010-03-25 16:00:00,105665.34,Solar
733,2010-03-25 17:00:00,89408.32,Solar
734,2010-03-25 18:00:00,67224.6,Solar
735,2010-03-25 19:00:00,27825.8,Solar
736,2010-03-25 20:00:00,6880.28,Solar
737,2010-03-26 09:00:00,12567.26,Solar
738,2010-03-26 10:00:00,63234.42,Solar
739,2010-03-26 11:00:00,115511.72,Solar
740,2010-03-26 12:00:00,121869.78,Solar
741,2010-03-26 13:00:00,138357.6,Solar
742,2010-03-26 14:00:00,169409.44,Solar
743,2010-03-26 15:00:00,201970.56,Solar
744,2010-03-26 16:00:00,186560.7,Solar
745,2010-03-26 17:00:00,158678.86,Solar
746,2010-03-26 18:00:00,118067.98,Solar
747,2010-03-26 19:00:00,55424.42,Solar
748,2010-03-26 20:00:00,10423.48,Solar
749,2010-03-27 09:00:00,9546.6,Solar
750,2010-03-27 10:00:00,36607.02,Solar
751,2010-03-27 11:00:00,100535.86,Solar
752,2010-03-27 12:00:00,147714.36,Solar
753,2010-03-27 13:00:00,179042.02,Solar
754,2010-03-27 14:00:00,187847.78,Solar
755,2010-03-27 15:00:00,128970.12,Solar
756,2010-03-27 16:00:00,104287.28,Solar
757,2010-03-27 17:00:00,69608.2,Solar
758,2010-03-27 18:00:00,58639.6,Solar
759,2010-03-27 19:00:00,14205.82,Solar
760,2010-03-27 20:00:00,6748.66,Solar
761,2010-03-28 10:00:00,9897.96,Solar
762,2010-03-28 11:00:00,10663.68,Solar
763,2010-03-28 12:00:00,18064.74,Solar
764,2010-03-28 13:00:00,29274.52,Solar
765,2010-03-28 14:00:00,31038.42,Solar
766,2010-03-28 15:00:00,39955.38,Solar
767,2010-03-28 16:00:00,40266.7,Solar
768,2010-03-28 17:00:00,35359.88,Solar
769,2010-03-28 18:00:00,33412.32,Solar
770,2010-03-28 19:00:00,18862.32,Solar
771,2010-03-28 20:00:00,6870.28,Solar
772,2010-03-29 09:00:00,8529.34,Solar
773,2010-03-29 10:00:00,14881.96,Solar
774,2010-03-29 11:00:00,36113.38,Solar
775,2010-03-29 12:00:00,36856.74,Solar
776,2010-03-29 13:00:00,27925.84,Solar
777,2010-03-29 14:00:00,37216.44,Solar
778,2010-03-29 15:00:00,39819.02,Solar
779,2010-03-29 16:00:00,146620.2,Solar
780,2010-03-29 17:00:00,138095.08,Solar
781,2010-03-29 18:00:00,114395.1,Solar
782,2010-03-29 19:00:00,53804.52,Solar
783,2010-03-29 20:00:00,9980.0,Solar
784,2010-03-30 09:00:00,13728.88,Solar
785,2010-03-30 10:00:00,64723.56,Solar
786,2010-03-30 11:00:00,118410.34,Solar
787,2010-03-30 12:00:00,156912.16,Solar
788,2010-03-30 13:00:00,179335.24,Solar
789,2010-03-30 14:00:00,190068.68,Solar
790,2010-03-30 15:00:00,186806.24,Solar
791,2010-03-30 16:00:00,170877.58,Solar
792,2010-03-30 17:00:00,150541.04,Solar
793,2010-03-30 18:00:00,110971.2,Solar
794,2010-03-30 19:00:00,49292.64,Solar
795,2010-03-30 20:00:00,10756.66,Solar
796,2010-03-31 09:00:00,16123.92,Solar
797,2010-03-31 10:00:00,55414.16,Solar
798,2010-03-31 11:00:00,94016.8,Solar
799,2010-03-31 12:00:00,142502.1,Solar
800,2010-03-31 13:00:00,165849.62,Solar
801,2010-03-31 14:00:00,184264.48,Solar
802,2010-03-31 15:00:00,183291.24,Solar
803,2010-03-31 16:00:00,171324.54,Solar
804,2010-03-31 17:00:00,146312.04,Solar
805,2010-03-31 18:00:00,99797.7,Solar
806,2010-03-31 19:00:00,42400.94,Solar
807,2010-03-31 20:00:00,10693.92,Solar
808,2010-04-01 09:00:00,11431.58,Solar
809,2010-04-01 10:00:00,43379.52,Solar
810,2010-04-01 11:00:00,101068.24,Solar
811,2010-04-01 12:00:00,140136.86,Solar
812,2010-04-01 13:00:00,165510.68,Solar
813,2010-04-01 14:00:00,175844.3,Solar
814,2010-04-01 15:00:00,174818.52,Solar
815,2010-04-01 16:00:00,163707.1,Solar
816,2010-04-01 17:00:00,136959.56,Solar
817,2010-04-01 18:00:00,77082.44,Solar
818,2010-04-01 19:00:00,33258.96,Solar
819,2010-04-01 20:00:00,10602.9,Solar
820,2010-04-02 09:00:00,16666.16,Solar
821,2010-04-02 10:00:00,60354.38,Solar
822,2010-04-02 11:00:00,92051.36,Solar
823,2010-04-02 12:00:00,137217.94,Solar
824,2010-04-02 13:00:00,122135.92,Solar
825,2010-04-02 14:00:00,84094.76,Solar
826,2010-04-02 15:00:00,113364.62,Solar
827,2010-04-02 16:00:00,94622.32,Solar
828,2010-04-02 17:00:00,85186.5,Solar
829,2010-04-02 18:00:00,57844.54,Solar
830,2010-04-02 19:00:00,28549.1,Solar
831,2010-04-02 20:00:00,8426.62,Solar
832,2010-04-03 09:00:00,10153.86,Solar
833,2010-04-03 10:00:00,36563.26,Solar
834,2010-04-03 11:00:00,96252.1,Solar
835,2010-04-03 12:00:00,95139.14,Solar
836,2010-04-03 13:00:00,88714.88,Solar
837,2010-04-03 14:00:00,94549.94,Solar
838,2010-04-03 15:00:00,18491.54,Solar
839,2010-04-03 16:00:00,13206.66,Solar
840,2010-04-03 17:00:00,13903.76,Solar
841,2010-04-03 18:00:00,19139.5,Solar
842,2010-04-03 19:00:00,20386.58,Solar
843,2010-04-03 20:00:00,6563.8,Solar
844,2010-04-04 09:00:00,15686.78,Solar
845,2010-04-04 10:00:00,64808.04,Solar
846,2010-04-04 11:00:00,116774.16,Solar
847,2010-04-04 12:00:00,156982.86,Solar
848,2010-04-04 13:00:00,180085.76,Solar
849,2010-04-04 14:00:00,184198.8,Solar
850,2010-04-04 15:00:00,169561.86,Solar
851,2010-04-04 16:00:00,148075.76,Solar
852,2010-04-04 17:00:00,95296.6,Solar
853,2010-04-04 18:00:00,48990.62,Solar
854,2010-04-04 19:00:00,28295.96,Solar
855,2010-04-04 20:00:00,12451.54,Solar
856,2010-04-05 09:00:00,18008.36,Solar
857,2010-04-05 10:00:00,63690.12,Solar
858,2010-04-05 11:00:00,115139.5,Solar
859,2010-04-05 12:00:00,152687.0,Solar
860,2010-04-05 13:00:00,177016.4,Solar
861,2010-04-05 14:00:00,188215.12,Solar
862,2010-04-05 15:00:00,187243.12,Solar
863,2010-04-05 16:00:00,167273.04,Solar
864,2010-04-05 17:00:00,145786.84,Solar
865,2010-04-05 18:00:00,109352.86,Solar
866,2010-04-05 19:00:00,51467.86,Solar
867,2010-04-05 20:00:00,9936.64,Solar
868,2010-04-06 09:00:00,2270.8439493,Solar
869,2010-04-06 10:00:00,5250.98,Solar
870,2010-04-06 11:00:00,9508.32,Solar
871,2010-04-06 13:00:00,20103.80182,Solar
872,2010-04-06 14:00:00,77752.62,Solar
873,2010-04-06 15:00:00,47129.32,Solar
874,2010-04-06 16:00:00,27475.22,Solar
875,2010-04-06 17:00:00,12236.08,Solar
876,2010-04-06 18:00:00,9810.76,Solar
877,2010-04-06 19:00:00,5217.18,Solar
878,2010-04-06 20:00:00,2610.8700435,Solar
879,2010-04-07 09:00:00,1421.3150656,Solar
880,2010-04-07 10:00:00,5902.32,Solar
881,2010-04-07 11:00:00,4853.92,Solar
882,2010-04-07 12:00:00,6560.98,Solar
883,2010-04-07 13:00:00,10881.08,Solar
884,2010-04-07 14:00:00,19554.56,Solar
885,2010-04-07 15:00:00,20000.04,Solar
886,2010-04-07 16:00:00,14214.26,Solar
887,2010-04-07 17:00:00,12916.98,Solar
888,2010-04-07 18:00:00,6113.62,Solar
889,2010-04-07 19:00:00,5692.88,Solar
890,2010-04-08 10:00:00,7673.5,Solar
891,2010-04-08 11:00:00,11279.24,Solar
892,2010-04-08 12:00:00,15801.6,Solar
893,2010-04-08 13:00:00,27324.52,Solar
894,2010-04-08 14:00:00,22782.42,Solar
895,2010-04-08 15:00:00,34216.36,Solar
896,2010-04-08 16:00:00,31146.96,Solar
897,2010-04-08 17:00:00,28270.8,Solar
898,2010-04-08 18:00:00,25293.78,Solar
899,2010-04-08 19:00:00,18356.78,Solar
900,2010-04-08 20:00:00,11405.08,Solar
901,2010-04-09 09:00:00,9772.64,Solar
902,2010-04-09 10:00:00,28905.98,Solar
903,2010-04-09 11:00:00,40794.72,Solar
904,2010-04-09 12:00:00,45581.86,Solar
905,2010-04-09 13:00:00,52916.14,Solar
906,2010-04-09 14:00:00,87053.14,Solar
907,2010-04-09 15:00:00,78237.32,Solar
908,2010-04-09 16:00:00,113162.84,Solar
909,2010-04-09 17:00:00,106448.3,Solar
910,2010-04-09 18:00:00,89979.22,Solar
911,2010-04-09 19:00:00,59109.62,Solar
912,2010-04-09 20:00:00,12012.32,Solar
913,2010-04-10 09:00:00,13189.28,Solar
914,2010-04-10 10:00:00,25797.72,Solar
915,2010-04-10 11:00:00,52085.72,Solar
916,2010-04-10 12:00:00,100581.38,Solar
917,2010-04-10 13:00:00,172654.06,Solar
918,2010-04-10 14:00:00,183126.72,Solar
919,2010-04-10 15:00:00,178850.04,Solar
920,2010-04-10 16:00:00,154715.12,Solar
921,2010-04-10 17:00:00,92821.2,Solar
922,2010-04-10 18:00:00,6591.62,Solar
923,2010-04-10 19:00:00,20442.92,Solar
924,2010-04-10 20:00:00,10443.24,Solar
925,2010-04-11 09:00:00,20992.28,Solar
926,2010-04-11 10:00:00,64440.14,Solar
927,2010-04-11 11:00:00,104080.58,Solar
928,2010-04-11 12:00:00,143886.02,Solar
929,2010-04-11 13:00:00,169871.88,Solar
930,2010-04-11 14:00:00,181728.52,Solar
931,2010-04-11 15:00:00,186000.24,Solar
932,2010-04-11 16:00:00,163982.58,Solar
933,2010-04-11 17:00:00,149432.16,Solar
934,2010-04-11 18:00:00,110700.36,Solar
935,2010-04-11 19:00:00,55007.38,Solar
936,2010-04-11 20:00:00,12466.24,Solar
937,2010-04-12 09:00:00,20546.06,Solar
938,2010-04-12 10:00:00,66622.76,Solar
939,2010-04-12 11:00:00,114479.74,Solar
940,2010-04-12 12:00:00,151726.4,Solar
941,2010-04-12 13:00:00,169341.54,Solar
942,2010-04-12 14:00:00,154653.72,Solar
943,2010-04-12 15:00:00,167825.5,Solar
944,2010-04-12 16:00:00,156781.66,Solar
945,2010-04-12 17:00:00,78801.86,Solar
946,2010-04-12 18:00:00,44188.3,Solar
947,2010-04-12 19:00:00,22561.06,Solar
948,2010-04-12 20:00:00,9494.0,Solar
949,2010-04-13 09:00:00,5438.66,Solar
950,2010-04-13 10:00:00,12575.66,Solar
951,2010-04-13 11:00:00,20694.7,Solar
952,2010-04-13 12:00:00,38488.84,Solar
953,2010-04-13 13:00:00,46414.28,Solar
954,2010-04-13 14:00:00,127335.88,Solar
955,2010-04-13 15:00:00,68859.84,Solar
956,2010-04-13 16:00:00,84283.7,Solar
957,2010-04-13 17:00:00,97700.34,Solar
958,2010-04-13 18:00:00,55894.54,Solar
959,2010-04-13 19:00:00,41949.62,Solar
960,2010-04-13 20:00:00,5225.6,Solar
961,2010-04-14 09:00:00,17208.54,Solar
962,2010-04-14 10:00:00,51351.58,Solar
963,2010-04-14 11:00:00,98404.24,Solar
964,2010-04-14 12:00:00,139983.64,Solar
965,2010-04-14 13:00:00,160946.28,Solar
966,2010-04-14 14:00:00,171139.96,Solar
967,2010-04-14 15:00:00,155464.14,Solar
968,2010-04-14 16:00:00,158413.16,Solar
969,2010-04-14 17:00:00,142154.66,Solar
970,2010-04-14 18:00:00,102336.26,Solar
971,2010-04-14 19:00:00,51141.38,Solar
972,2010-04-14 20:00:00,13473.02,Solar
973,2010-04-15 09:00:00,18957.86,Solar
974,2010-04-15 10:00:00,60176.38,Solar
975,2010-04-15 11:00:00,105160.18,Solar
976,2010-04-15 12:00:00,136173.0,Solar
977,2010-04-15 13:00:00,150359.92,Solar
978,2010-04-15 14:00:00,161098.28,Solar
979,2010-04-15 15:00:00,166199.28,Solar
980,2010-04-15 16:00:00,140230.28,Solar
981,2010-04-15 17:00:00,123782.78,Solar
982,2010-04-15 18:00:00,79751.28,Solar
983,2010-04-15 19:00:00,39179.28,Solar
984,2010-04-15 20:00:00,16595.4,Solar
985,2010-04-16 09:00:00,17229.32,Solar
986,2010-04-16 10:00:00,47455.24,Solar
987,2010-04-16 11:00:00,66787.86,Solar
988,2010-04-16 12:00:00,101157.86,Solar
989,2010-04-16 13:00:00,93853.84,Solar
990,2010-04-16 14:00:00,94630.88,Solar
991,2010-04-16 15:00:00,76885.1,Solar
992,2010-04-16 16:00:00,46805.76,Solar
993,2010-04-16 17:00:00,46655.56,Solar
994,2010-04-16 18:00:00,30411.08,Solar
995,2010-04-16 19:00:00,22342.94,Solar
996,2010-04-16 20:00:00,5506.84,Solar
997,2010-04-17 09:00:00,6730.26,Solar
998,2010-04-17 10:00:00,14850.6,Solar
999,2010-04-17 11:00:00,27374.26,Solar
1000,2010-04-17 12:00:00,40518.66,Solar
1001,2010-04-17 13:00:00,45317.64,Solar
1002,2010-04-17 14:00:00,45953.84,Solar
1003,2010-04-17 15:00:00,45495.94,Solar
1004,2010-04-17 16:00:00,26052.56,Solar
1005,2010-04-17 17:00:00,20208.1,Solar
1006,2010-04-17 18:00:00,25702.68,Solar
1007,2010-04-17 19:00:00,28764.42,Solar
1008,2010-04-17 20:00:00,17427.28,Solar
1009,2010-04-18 09:00:00,21073.08,Solar
1010,2010-04-18 10:00:00,66409.58,Solar
1011,2010-04-18 11:00:00,115730.54,Solar
1012,2010-04-18 12:00:00,103792.14,Solar
1013,2010-04-18 13:00:00,78466.74,Solar
1014,2010-04-18 14:00:00,101626.64,Solar
1015,2010-04-18 15:00:00,126322.34,Solar
1016,2010-04-18 16:00:00,121067.2,Solar
1017,2010-04-18 17:00:00,91620.9,Solar
1018,2010-04-18 18:00:00,21879.04,Solar
1019,2010-04-18 19:00:00,49484.12,Solar
1020,2010-04-18 20:00:00,10603.8,Solar
1021,2010-04-19 09:00:00,23376.78,Solar
1022,2010-04-19 10:00:00,67415.04,Solar
1023,2010-04-19 11:00:00,114934.48,Solar
1024,2010-04-19 12:00:00,150780.68,Solar
1025,2010-04-19 13:00:00,174872.88,Solar
1026,2010-04-19 14:00:00,186411.32,Solar
1027,2010-04-20 09:00:00,21510.5,Solar
1028,2010-04-20 10:00:00,57005.0,Solar
1029,2010-04-20 11:00:00,99894.96,Solar
1030,2010-04-20 12:00:00,141975.44,Solar
1031,2010-04-20 13:00:00,157338.22,Solar
1032,2010-04-20 14:00:00,167745.48,Solar
1033,2010-04-20 15:00:00,169245.7,Solar
1034,2010-04-20 16:00:00,143689.04,Solar
1035,2010-04-20 17:00:00,117912.98,Solar
1036,2010-04-20 18:00:00,87124.02,Solar
1037,2010-04-20 19:00:00,41336.68,Solar
1038,2010-04-20 20:00:00,18551.26,Solar
1039,2010-04-21 09:00:00,21241.24,Solar
1040,2010-04-21 10:00:00,66961.96,Solar
1041,2010-04-21 11:00:00,113295.9,Solar
1042,2010-04-21 12:00:00,143543.94,Solar
1043,2010-04-21 13:00:00,164279.5,Solar
1044,2010-04-21 14:00:00,153691.4,Solar
1045,2010-04-21 15:00:00,137157.12,Solar
1046,2010-04-21 16:00:00,135009.38,Solar
1047,2010-04-21 17:00:00,133825.98,Solar
1048,2010-04-21 18:00:00,95948.56,Solar
1049,2010-04-21 19:00:00,49507.7,Solar
1050,2010-04-21 20:00:00,16196.32,Solar
1051,2010-04-22 09:00:00,24563.56,Solar
1052,2010-04-22 10:00:00,70431.14,Solar
1053,2010-04-22 11:00:00,116976.26,Solar
1054,2010-04-22 12:00:00,143413.86,Solar
1055,2010-04-22 13:00:00,159627.9,Solar
1056,2010-04-22 14:00:00,181184.58,Solar
1057,2010-04-22 15:00:00,189864.9,Solar
1058,2010-04-22 16:00:00,175041.86,Solar
1059,2010-04-22 17:00:00,149251.3,Solar
1060,2010-04-22 18:00:00,111640.16,Solar
1061,2010-04-22 19:00:00,58396.3,Solar
1062,2010-04-22 20:00:00,14452.24,Solar
1063,2010-04-22 21:00:00,2915.1767760000002,Solar
1064,2010-04-23 09:00:00,22813.38,Solar
1065,2010-04-23 10:00:00,70742.02,Solar
1066,2010-04-23 11:00:00,119123.44,Solar
1067,2010-04-23 12:00:00,151642.48,Solar
1068,2010-04-23 13:00:00,166338.8,Solar
1069,2010-04-23 14:00:00,174225.58,Solar
1070,2010-04-23 15:00:00,165025.18,Solar
1071,2010-04-23 16:00:00,133292.68,Solar
1072,2010-04-23 17:00:00,122716.54,Solar
1073,2010-04-23 18:00:00,86998.14,Solar
1074,2010-04-23 19:00:00,42387.5,Solar
1075,2010-04-23 20:00:00,16176.48,Solar
1076,2010-04-24 09:00:00,11271.06,Solar
1077,2010-04-24 10:00:00,10996.3,Solar
1078,2010-04-24 11:00:00,22896.7,Solar
1079,2010-04-24 12:00:00,17558.36,Solar
1080,2010-04-24 13:00:00,23585.68,Solar
1081,2010-04-24 14:00:00,19442.8,Solar
1082,2010-04-24 15:00:00,17308.06,Solar
1083,2010-04-24 16:00:00,16845.38,Solar
1084,2010-04-24 17:00:00,31865.06,Solar
1085,2010-04-24 18:00:00,11708.28,Solar
1086,2010-04-24 19:00:00,8840.0,Solar
1087,2010-04-24 20:00:00,6090.94,Solar
1088,2010-04-25 10:00:00,4963.58,Solar
1089,2010-04-25 11:00:00,11460.86,Solar
1090,2010-04-25 12:00:00,15972.8,Solar
1091,2010-04-25 13:00:00,18350.92,Solar
1092,2010-04-25 14:00:00,18788.32,Solar
1093,2010-04-25 15:00:00,16422.22,Solar
1094,2010-04-25 16:00:00,20893.5,Solar
1095,2010-04-25 17:00:00,42587.58,Solar
1096,2010-04-25 18:00:00,14053.36,Solar
1097,2010-04-25 19:00:00,10843.94,Solar
1098,2010-04-25 20:00:00,4394.26,Solar
1099,2010-04-26 08:00:00,3984.3295,Solar
1100,2010-04-26 09:00:00,22384.02,Solar
1101,2010-04-26 10:00:00,73335.48,Solar
1102,2010-04-26 11:00:00,124648.12,Solar
1103,2010-04-26 12:00:00,163186.02,Solar
1104,2010-04-26 13:00:00,183704.22,Solar
1105,2010-04-26 14:00:00,193549.0,Solar
1106,2010-04-26 15:00:00,189369.06,Solar
1107,2010-04-26 16:00:00,176564.08,Solar
1108,2010-04-26 17:00:00,150973.52,Solar
1109,2010-04-26 18:00:00,112642.12,Solar
1110,2010-04-26 19:00:00,60059.08,Solar
1111,2010-04-26 20:00:00,14243.66,Solar
1112,2010-04-26 21:00:00,2682.2134558000002,Solar
1113,2010-04-27 08:00:00,4399.33525,Solar
1114,2010-04-27 09:00:00,23758.48,Solar
1115,2010-04-27 10:00:00,75597.9,Solar
1116,2010-04-27 11:00:00,127147.44,Solar
1117,2010-04-27 12:00:00,164676.38,Solar
1118,2010-04-27 13:00:00,184715.3,Solar
1119,2010-04-27 14:00:00,194546.42,Solar
1120,2010-04-27 15:00:00,190625.14,Solar
1121,2010-04-27 16:00:00,177581.92,Solar
1122,2010-04-27 17:00:00,151475.24,Solar
1123,2010-04-27 18:00:00,114335.78,Solar
1124,2010-04-27 19:00:00,61351.92,Solar
1125,2010-04-27 20:00:00,14821.62,Solar
1126,2010-04-27 21:00:00,3045.4890463,Solar
1127,2010-04-28 08:00:00,4682.56,Solar
1128,2010-04-28 09:00:00,24137.66,Solar
1129,2010-04-28 10:00:00,72534.48,Solar
1130,2010-04-28 11:00:00,121484.66,Solar
1131,2010-04-28 12:00:00,144089.08,Solar
1132,2010-04-28 13:00:00,101126.24,Solar
1133,2010-04-28 14:00:00,115240.12,Solar
1134,2010-04-28 15:00:00,109678.96,Solar
1135,2010-04-28 16:00:00,82281.72,Solar
1136,2010-04-28 17:00:00,99459.52,Solar
1137,2010-04-28 18:00:00,88435.54,Solar
1138,2010-04-28 19:00:00,46705.06,Solar
1139,2010-04-28 20:00:00,14726.38,Solar
1140,2010-04-28 21:00:00,3066.753664,Solar
1141,2010-04-29 08:00:00,5121.04,Solar
1142,2010-04-29 09:00:00,24500.8,Solar
1143,2010-04-29 10:00:00,68683.84,Solar
1144,2010-04-29 11:00:00,113940.76,Solar
1145,2010-04-29 12:00:00,148941.62,Solar
1146,2010-04-29 13:00:00,129316.28,Solar
