Time,Date,Hour,KWH,Source
2010-02-27 11:00:00,2010-02-27,11,59011.68,Solar
2010-02-27 12:00:00,2010-02-27,12,104313.62,Solar
2010-02-27 13:00:00,2010-02-27,13,68274.02,Solar
2010-02-27 14:00:00,2010-02-27,14,54203.76,Solar
2010-02-27 15:00:00,2010-02-27,15,41492.82,Solar
2010-02-27 16:00:00,2010-02-27,16,18890.68,Solar
2010-02-27 17:00:00,2010-02-27,17,7014.4,Solar
2010-02-28 08:00:00,2010-02-28,8,8065.56,Solar
2010-02-28 09:00:00,2010-02-28,9,22878.66,Solar
2010-02-28 10:00:00,2010-02-28,10,46872.08,Solar
2010-02-28 11:00:00,2010-02-28,11,61601.0,Solar
2010-02-28 12:00:00,2010-02-28,12,58998.18,Solar
2010-02-28 13:00:00,2010-02-28,13,61388.12,Solar
2010-02-28 14:00:00,2010-02-28,14,57225.36,Solar
2010-02-28 15:00:00,2010-02-28,15,45450.76,Solar
2010-02-28 16:00:00,2010-02-28,16,27583.16,Solar
2010-02-28 17:00:00,2010-02-28,17,12446.76,Solar
2010-03-01 08:00:00,2010-03-01,8,33835.94,Solar
2010-03-01 09:00:00,2010-03-01,9,96225.32,Solar
2010-03-01 10:00:00,2010-03-01,10,135607.04,Solar
2010-03-01 11:00:00,2010-03-01,11,181605.96,Solar
2010-03-01 12:00:00,2010-03-01,12,194666.02,Solar
2010-03-01 13:00:00,2010-03-01,13,199569.8,Solar
2010-03-01 14:00:00,2010-03-01,14,196787.44,Solar
2010-03-01 15:00:00,2010-03-01,15,86991.98,Solar
2010-03-01 16:00:00,2010-03-01,16,60571.72,Solar
2010-03-01 17:00:00,2010-03-01,17,26389.76,Solar
2010-03-02 08:00:00,2010-03-02,8,38605.74,Solar
2010-03-02 09:00:00,2010-03-02,9,98044.56,Solar
2010-03-02 10:00:00,2010-03-02,10,146652.74,Solar
2010-03-02 11:00:00,2010-03-02,11,165584.74,Solar
2010-03-02 12:00:00,2010-03-02,12,181948.36,Solar
2010-03-02 13:00:00,2010-03-02,13,167078.94,Solar
2010-03-02 14:00:00,2010-03-02,14,142440.06,Solar
2010-03-02 15:00:00,2010-03-02,15,139796.76,Solar
2010-03-02 16:00:00,2010-03-02,16,114219.06,Solar
2010-03-02 17:00:00,2010-03-02,17,52325.46,Solar
2010-03-03 08:00:00,2010-03-03,8,38920.36,Solar
2010-03-03 09:00:00,2010-03-03,9,103284.84,Solar
2010-03-03 10:00:00,2010-03-03,10,157067.34,Solar
2010-03-03 11:00:00,2010-03-03,11,191619.68,Solar
2010-03-03 12:00:00,2010-03-03,12,186271.08,Solar
2010-03-03 13:00:00,2010-03-03,13,203742.68,Solar
2010-03-03 14:00:00,2010-03-03,14,190832.18,Solar
2010-03-03 15:00:00,2010-03-03,15,164391.9,Solar
2010-03-03 16:00:00,2010-03-03,16,121466.12,Solar
2010-03-03 17:00:00,2010-03-03,17,58579.68,Solar
2010-03-03 18:00:00,2010-03-03,18,4616.317236899999,Solar
2010-03-04 08:00:00,2010-03-04,8,41566.76,Solar
2010-03-04 09:00:00,2010-03-04,9,106608.2,Solar
2010-03-04 10:00:00,2010-03-04,10,153358.02,Solar
2010-03-04 11:00:00,2010-03-04,11,184853.24,Solar
2010-03-04 12:00:00,2010-03-04,12,199250.08,Solar
2010-03-04 13:00:00,2010-03-04,13,194778.16,Solar
2010-03-04 14:00:00,2010-03-04,14,188493.54,Solar
2010-03-04 15:00:00,2010-03-04,15,160989.8,Solar
2010-03-04 16:00:00,2010-03-04,16,100728.12,Solar
2010-03-04 17:00:00,2010-03-04,17,59076.08,Solar
2010-03-04 18:00:00,2010-03-04,18,5650.5182645,Solar
2010-03-05 08:00:00,2010-03-05,8,43000.96,Solar
2010-03-05 09:00:00,2010-03-05,9,105114.3,Solar
2010-03-05 10:00:00,2010-03-05,10,152806.04,Solar
2010-03-05 11:00:00,2010-03-05,11,185118.66,Solar
2010-03-05 12:00:00,2010-03-05,12,200024.86,Solar
2010-03-05 13:00:00,2010-03-05,13,200673.82,Solar
2010-03-05 14:00:00,2010-03-05,14,187463.92,Solar
2010-03-05 15:00:00,2010-03-05,15,160794.24,Solar
2010-03-05 16:00:00,2010-03-05,16,120598.06,Solar
2010-03-05 17:00:00,2010-03-05,17,59448.04,Solar
2010-03-05 18:00:00,2010-03-05,18,6211.5768117,Solar
2010-03-06 08:00:00,2010-03-06,8,44085.48,Solar
2010-03-06 09:00:00,2010-03-06,9,105648.96,Solar
2010-03-06 10:00:00,2010-03-06,10,154964.18,Solar
2010-03-06 11:00:00,2010-03-06,11,186093.28,Solar
2010-03-06 12:00:00,2010-03-06,12,197902.5,Solar
2010-03-06 13:00:00,2010-03-06,13,203440.52,Solar
2010-03-06 14:00:00,2010-03-06,14,189404.08,Solar
2010-03-06 15:00:00,2010-03-06,15,163759.18,Solar
2010-03-06 16:00:00,2010-03-06,16,121567.4,Solar
2010-03-06 17:00:00,2010-03-06,17,61696.92,Solar
2010-03-06 18:00:00,2010-03-06,18,6624.4,Solar
2010-03-07 08:00:00,2010-03-07,8,43714.02,Solar
2010-03-07 09:00:00,2010-03-07,9,100722.42,Solar
2010-03-07 10:00:00,2010-03-07,10,147890.68,Solar
2010-03-07 11:00:00,2010-03-07,11,181357.34,Solar
2010-03-07 12:00:00,2010-03-07,12,196239.08,Solar
2010-03-07 13:00:00,2010-03-07,13,196756.74,Solar
2010-03-07 14:00:00,2010-03-07,14,155050.5,Solar
2010-03-07 15:00:00,2010-03-07,15,142236.16,Solar
2010-03-07 16:00:00,2010-03-07,16,97091.48,Solar
2010-03-07 17:00:00,2010-03-07,17,55002.92,Solar
2010-03-07 18:00:00,2010-03-07,18,6867.54,Solar
2010-03-08 08:00:00,2010-03-08,8,39712.6,Solar
2010-03-08 09:00:00,2010-03-08,9,97799.64,Solar
2010-03-08 10:00:00,2010-03-08,10,145784.12,Solar
2010-03-08 11:00:00,2010-03-08,11,175277.26,Solar
2010-03-08 12:00:00,2010-03-08,12,188392.36,Solar
2010-03-08 13:00:00,2010-03-08,13,188317.38,Solar
2010-03-08 14:00:00,2010-03-08,14,176888.1,Solar
2010-03-08 15:00:00,2010-03-08,15,148903.38,Solar
2010-03-08 16:00:00,2010-03-08,16,106336.24,Solar
2010-03-08 17:00:00,2010-03-08,17,50512.06,Solar
2010-03-08 18:00:00,2010-03-08,18,6965.66,Solar
2010-03-09 08:00:00,2010-03-09,8,37099.66,Solar
2010-03-09 09:00:00,2010-03-09,9,94736.3,Solar
2010-03-09 10:00:00,2010-03-09,10,135465.86,Solar
2010-03-09 11:00:00,2010-03-09,11,162834.54,Solar
2010-03-09 12:00:00,2010-03-09,12,183658.38,Solar
2010-03-09 13:00:00,2010-03-09,13,173344.06,Solar
2010-03-09 14:00:00,2010-03-09,14,162664.2,Solar
2010-03-09 15:00:00,2010-03-09,15,137711.92,Solar
2010-03-09 16:00:00,2010-03-09,16,91228.58,Solar
2010-03-09 17:00:00,2010-03-09,17,36142.3,Solar
2010-03-09 18:00:00,2010-03-09,18,5879.34,Solar
2010-03-10 08:00:00,2010-03-10,8,9729.3,Solar
2010-03-10 09:00:00,2010-03-10,9,77195.12,Solar
2010-03-10 10:00:00,2010-03-10,10,28493.12,Solar
2010-03-10 11:00:00,2010-03-10,11,17382.42,Solar
2010-03-10 12:00:00,2010-03-10,12,21344.72,Solar
2010-03-10 13:00:00,2010-03-10,13,51296.98,Solar
2010-03-10 14:00:00,2010-03-10,14,55405.12,Solar
2010-03-10 15:00:00,2010-03-10,15,26505.74,Solar
2010-03-10 16:00:00,2010-03-10,16,14350.84,Solar
2010-03-10 17:00:00,2010-03-10,17,13048.18,Solar
2010-03-11 08:00:00,2010-03-11,8,16311.56,Solar
2010-03-11 09:00:00,2010-03-11,9,53195.64,Solar
2010-03-11 10:00:00,2010-03-11,10,101380.96,Solar
2010-03-11 11:00:00,2010-03-11,11,158302.1,Solar
2010-03-11 12:00:00,2010-03-11,12,140639.68,Solar
2010-03-11 13:00:00,2010-03-11,13,108020.5,Solar
2010-03-11 14:00:00,2010-03-11,14,132312.44,Solar
2010-03-11 15:00:00,2010-03-11,15,85866.06,Solar
2010-03-11 16:00:00,2010-03-11,16,52317.9,Solar
2010-03-11 17:00:00,2010-03-11,17,21297.56,Solar
2010-03-12 08:00:00,2010-03-12,8,14146.74,Solar
2010-03-12 09:00:00,2010-03-12,9,19589.76,Solar
2010-03-12 10:00:00,2010-03-12,10,22229.48,Solar
2010-03-12 11:00:00,2010-03-12,11,26110.86,Solar
2010-03-12 12:00:00,2010-03-12,12,23088.1,Solar
2010-03-12 13:00:00,2010-03-12,13,33616.2,Solar
2010-03-12 14:00:00,2010-03-12,14,21793.8,Solar
2010-03-12 15:00:00,2010-03-12,15,18654.6,Solar
2010-03-12 16:00:00,2010-03-12,16,12907.26,Solar
2010-03-12 17:00:00,2010-03-12,17,4979.66,Solar
2010-03-13 08:00:00,2010-03-13,8,4922.66,Solar
2010-03-13 09:00:00,2010-03-13,9,11391.6,Solar
2010-03-13 10:00:00,2010-03-13,10,26930.12,Solar
2010-03-13 11:00:00,2010-03-13,11,30058.74,Solar
2010-03-13 12:00:00,2010-03-13,12,48100.92,Solar
2010-03-13 13:00:00,2010-03-13,13,39416.24,Solar
2010-03-13 14:00:00,2010-03-13,14,31220.86,Solar
2010-03-13 15:00:00,2010-03-13,15,18546.74,Solar
2010-03-13 16:00:00,2010-03-13,16,10298.52,Solar
2010-03-13 17:00:00,2010-03-13,17,3731.24,Solar
2010-03-14 08:00:00,2010-03-14,8,7926.42,Solar
2010-03-14 09:00:00,2010-03-14,9,17218.38,Solar
2010-03-14 10:00:00,2010-03-14,10,31213.38,Solar
2010-03-14 11:00:00,2010-03-14,11,35975.08,Solar
2010-03-14 12:00:00,2010-03-14,12,50913.66,Solar
2010-03-14 13:00:00,2010-03-14,13,35587.32,Solar
2010-03-14 14:00:00,2010-03-14,14,30984.98,Solar
2010-03-14 15:00:00,2010-03-14,15,21371.66,Solar
2010-03-14 16:00:00,2010-03-14,16,14895.7,Solar
2010-03-14 17:00:00,2010-03-14,17,8492.52,Solar
2010-03-15 08:00:00,2010-03-15,8,7713.6,Solar
2010-03-15 10:00:00,2010-03-15,10,11340.82,Solar
2010-03-15 11:00:00,2010-03-15,11,36819.92,Solar
2010-03-15 12:00:00,2010-03-15,12,142686.74,Solar
2010-03-15 13:00:00,2010-03-15,13,192571.62,Solar
2010-03-15 14:00:00,2010-03-15,14,189993.94,Solar
2010-03-15 15:00:00,2010-03-15,15,148548.5,Solar
2010-03-15 16:00:00,2010-03-15,16,159772.2,Solar
2010-03-15 17:00:00,2010-03-15,17,111394.76,Solar
2010-03-15 18:00:00,2010-03-15,18,45274.22,Solar
2010-03-15 19:00:00,2010-03-15,19,8335.92,Solar
2010-03-16 09:00:00,2010-03-16,9,55657.3,Solar
2010-03-16 10:00:00,2010-03-16,10,112474.36,Solar
2010-03-16 11:00:00,2010-03-16,11,152103.06,Solar
2010-03-16 12:00:00,2010-03-16,12,177467.46,Solar
2010-03-16 13:00:00,2010-03-16,13,191573.7,Solar
2010-03-16 14:00:00,2010-03-16,14,187784.04,Solar
2010-03-16 15:00:00,2010-03-16,15,177412.36,Solar
2010-03-16 16:00:00,2010-03-16,16,152621.36,Solar
2010-03-16 17:00:00,2010-03-16,17,113855.5,Solar
2010-03-16 18:00:00,2010-03-16,18,58428.78,Solar
2010-03-16 19:00:00,2010-03-16,19,7458.18,Solar
2010-03-17 08:00:00,2010-03-17,8,7101.5561417,Solar
2010-03-17 09:00:00,2010-03-17,9,53742.48,Solar
2010-03-17 10:00:00,2010-03-17,10,110337.02,Solar
2010-03-17 11:00:00,2010-03-17,11,150981.58,Solar
2010-03-17 12:00:00,2010-03-17,12,176788.08,Solar
2010-03-17 13:00:00,2010-03-17,13,188281.34,Solar
2010-03-17 14:00:00,2010-03-17,14,186583.88,Solar
2010-03-17 15:00:00,2010-03-17,15,174653.46,Solar
2010-03-17 16:00:00,2010-03-17,16,151034.18,Solar
2010-03-17 17:00:00,2010-03-17,17,112948.22,Solar
2010-03-17 18:00:00,2010-03-17,18,56289.46,Solar
2010-03-17 19:00:00,2010-03-17,19,7846.04,Solar
2010-03-18 08:00:00,2010-03-18,8,7811.12,Solar
2010-03-18 09:00:00,2010-03-18,9,52900.84,Solar
2010-03-18 10:00:00,2010-03-18,10,98802.58,Solar
2010-03-18 11:00:00,2010-03-18,11,131366.61474000002,Solar
2010-03-18 12:00:00,2010-03-18,12,137118.67167,Solar
2010-03-18 13:00:00,2010-03-18,13,100844.72992,Solar
2010-03-18 14:00:00,2010-03-18,14,88920.016549,Solar
2010-03-18 15:00:00,2010-03-18,15,122711.87815,Solar
2010-03-18 16:00:00,2010-03-18,16,132366.8,Solar
2010-03-18 17:00:00,2010-03-18,17,103590.94,Solar
2010-03-18 18:00:00,2010-03-18,18,48026.34,Solar
2010-03-18 19:00:00,2010-03-18,19,8365.4,Solar
2010-03-19 09:00:00,2010-03-19,9,19801.14,Solar
2010-03-19 10:00:00,2010-03-19,10,53602.7,Solar
2010-03-19 11:00:00,2010-03-19,11,105117.96,Solar
2010-03-19 12:00:00,2010-03-19,12,153428.6,Solar
2010-03-19 13:00:00,2010-03-19,13,181515.56,Solar
2010-03-19 14:00:00,2010-03-19,14,173583.68,Solar
2010-03-19 15:00:00,2010-03-19,15,129684.38,Solar
2010-03-19 16:00:00,2010-03-19,16,99955.54,Solar
2010-03-19 17:00:00,2010-03-19,17,77847.12,Solar
2010-03-19 18:00:00,2010-03-19,18,38258.16,Solar
2010-03-19 19:00:00,2010-03-19,19,6776.34,Solar
2010-03-20 09:00:00,2010-03-20,9,5057.12,Solar
2010-03-20 10:00:00,2010-03-20,10,2876.38,Solar
2010-03-20 11:00:00,2010-03-20,11,5551.92,Solar
2010-03-20 12:00:00,2010-03-20,12,7517.54,Solar
2010-03-20 13:00:00,2010-03-20,13,19729.22,Solar
2010-03-20 14:00:00,2010-03-20,14,39549.18,Solar
2010-03-20 15:00:00,2010-03-20,15,34926.36,Solar
2010-03-20 16:00:00,2010-03-20,16,24001.98,Solar
2010-03-20 17:00:00,2010-03-20,17,8876.2,Solar
2010-03-20 18:00:00,2010-03-20,18,5107.6,Solar
2010-03-21 09:00:00,2010-03-21,9,2271.36,Solar
2010-03-21 10:00:00,2010-03-21,10,6180.16,Solar
2010-03-21 11:00:00,2010-03-21,11,21560.78,Solar
2010-03-21 12:00:00,2010-03-21,12,55372.0,Solar
2010-03-21 13:00:00,2010-03-21,13,163341.92,Solar
2010-03-21 14:00:00,2010-03-21,14,117854.0,Solar
2010-03-21 15:00:00,2010-03-21,15,166016.16,Solar
2010-03-21 16:00:00,2010-03-21,16,126221.08,Solar
2010-03-21 17:00:00,2010-03-21,17,98976.34,Solar
2010-03-21 18:00:00,2010-03-21,18,47723.68,Solar
2010-03-21 19:00:00,2010-03-21,19,6902.86,Solar
2010-03-22 08:00:00,2010-03-22,8,8708.38,Solar
2010-03-22 09:00:00,2010-03-22,9,51369.36,Solar
2010-03-22 10:00:00,2010-03-22,10,119754.82,Solar
2010-03-22 11:00:00,2010-03-22,11,160552.76,Solar
2010-03-22 12:00:00,2010-03-22,12,193841.88,Solar
2010-03-22 13:00:00,2010-03-22,13,192330.18,Solar
2010-03-22 14:00:00,2010-03-22,14,174058.06,Solar
2010-03-22 15:00:00,2010-03-22,15,191719.38,Solar
2010-03-22 16:00:00,2010-03-22,16,167334.52,Solar
2010-03-22 17:00:00,2010-03-22,17,130205.96,Solar
2010-03-22 18:00:00,2010-03-22,18,61543.6,Solar
2010-03-22 19:00:00,2010-03-22,19,11179.8,Solar
2010-03-23 09:00:00,2010-03-23,9,12626.22,Solar
2010-03-23 10:00:00,2010-03-23,10,67191.66,Solar
2010-03-23 11:00:00,2010-03-23,11,131374.82,Solar
2010-03-23 12:00:00,2010-03-23,12,162354.7,Solar
2010-03-23 13:00:00,2010-03-23,13,194542.68,Solar
2010-03-23 14:00:00,2010-03-23,14,194468.88,Solar
2010-03-23 15:00:00,2010-03-23,15,181876.04,Solar
2010-03-23 16:00:00,2010-03-23,16,156720.58,Solar
2010-03-23 17:00:00,2010-03-23,17,115823.3,Solar
2010-03-23 18:00:00,2010-03-23,18,55325.06,Solar
2010-03-23 19:00:00,2010-03-23,19,9146.42,Solar
2010-03-24 08:00:00,2010-03-24,8,12349.46,Solar
2010-03-24 09:00:00,2010-03-24,9,52036.82,Solar
2010-03-24 10:00:00,2010-03-24,10,93708.0,Solar
2010-03-24 11:00:00,2010-03-24,11,132780.66,Solar
2010-03-24 12:00:00,2010-03-24,12,170297.7,Solar
2010-03-24 13:00:00,2010-03-24,13,187672.82,Solar
2010-03-24 14:00:00,2010-03-24,14,162427.56,Solar
2010-03-24 15:00:00,2010-03-24,15,161865.82,Solar
2010-03-24 16:00:00,2010-03-24,16,131961.74,Solar
2010-03-24 17:00:00,2010-03-24,17,73828.7,Solar
2010-03-24 18:00:00,2010-03-24,18,39212.04,Solar
2010-03-24 19:00:00,2010-03-24,19,7511.16,Solar
2010-03-25 09:00:00,2010-03-25,9,18591.5,Solar
2010-03-25 10:00:00,2010-03-25,10,52279.98,Solar
2010-03-25 11:00:00,2010-03-25,11,43172.72,Solar
2010-03-25 12:00:00,2010-03-25,12,67027.18,Solar
2010-03-25 13:00:00,2010-03-25,13,96961.12,Solar
2010-03-25 14:00:00,2010-03-25,14,98220.72,Solar
2010-03-25 15:00:00,2010-03-25,15,105665.34,Solar
2010-03-25 16:00:00,2010-03-25,16,89408.32,Solar
2010-03-25 17:00:00,2010-03-25,17,67224.6,Solar
2010-03-25 18:00:00,2010-03-25,18,27825.8,Solar
2010-03-25 19:00:00,2010-03-25,19,6880.28,Solar
2010-03-26 08:00:00,2010-03-26,8,12567.26,Solar
2010-03-26 09:00:00,2010-03-26,9,63234.42,Solar
2010-03-26 10:00:00,2010-03-26,10,115511.72,Solar
2010-03-26 11:00:00,2010-03-26,11,121869.78,Solar
2010-03-26 12:00:00,2010-03-26,12,138357.6,Solar
2010-03-26 13:00:00,2010-03-26,13,169409.44,Solar
2010-03-26 14:00:00,2010-03-26,14,201970.56,Solar
2010-03-26 15:00:00,2010-03-26,15,186560.7,Solar
2010-03-26 16:00:00,2010-03-26,16,158678.86,Solar
2010-03-26 17:00:00,2010-03-26,17,118067.98,Solar
2010-03-26 18:00:00,2010-03-26,18,55424.42,Solar
2010-03-26 19:00:00,2010-03-26,19,10423.48,Solar
2010-03-27 08:00:00,2010-03-27,8,9546.6,Solar
2010-03-27 09:00:00,2010-03-27,9,36607.02,Solar
2010-03-27 10:00:00,2010-03-27,10,100535.86,Solar
2010-03-27 11:00:00,2010-03-27,11,147714.36,Solar
2010-03-27 12:00:00,2010-03-27,12,179042.02,Solar
2010-03-27 13:00:00,2010-03-27,13,187847.78,Solar
2010-03-27 14:00:00,2010-03-27,14,128970.12,Solar
2010-03-27 15:00:00,2010-03-27,15,104287.28,Solar
2010-03-27 16:00:00,2010-03-27,16,69608.2,Solar
2010-03-27 17:00:00,2010-03-27,17,58639.6,Solar
2010-03-27 18:00:00,2010-03-27,18,14205.82,Solar
2010-03-27 19:00:00,2010-03-27,19,6748.66,Solar
2010-03-28 09:00:00,2010-03-28,9,9897.96,Solar
2010-03-28 10:00:00,2010-03-28,10,10663.68,Solar
2010-03-28 11:00:00,2010-03-28,11,18064.74,Solar
2010-03-28 12:00:00,2010-03-28,12,29274.52,Solar
2010-03-28 13:00:00,2010-03-28,13,31038.42,Solar
2010-03-28 14:00:00,2010-03-28,14,39955.38,Solar
2010-03-28 15:00:00,2010-03-28,15,40266.7,Solar
2010-03-28 16:00:00,2010-03-28,16,35359.88,Solar
2010-03-28 17:00:00,2010-03-28,17,33412.32,Solar
2010-03-28 18:00:00,2010-03-28,18,18862.32,Solar
2010-03-28 19:00:00,2010-03-28,19,6870.28,Solar
2010-03-29 08:00:00,2010-03-29,8,8529.34,Solar
2010-03-29 09:00:00,2010-03-29,9,14881.96,Solar
2010-03-29 10:00:00,2010-03-29,10,36113.38,Solar
2010-03-29 11:00:00,2010-03-29,11,36856.74,Solar
2010-03-29 12:00:00,2010-03-29,12,27925.84,Solar
2010-03-29 13:00:00,2010-03-29,13,37216.44,Solar
2010-03-29 14:00:00,2010-03-29,14,39819.02,Solar
2010-03-29 15:00:00,2010-03-29,15,146620.2,Solar
2010-03-29 16:00:00,2010-03-29,16,138095.08,Solar
2010-03-29 17:00:00,2010-03-29,17,114395.1,Solar
2010-03-29 18:00:00,2010-03-29,18,53804.52,Solar
2010-03-29 19:00:00,2010-03-29,19,9980.0,Solar
2010-03-30 08:00:00,2010-03-30,8,13728.88,Solar
2010-03-30 09:00:00,2010-03-30,9,64723.56,Solar
2010-03-30 10:00:00,2010-03-30,10,118410.34,Solar
2010-03-30 11:00:00,2010-03-30,11,156912.16,Solar
2010-03-30 12:00:00,2010-03-30,12,179335.24,Solar
2010-03-30 13:00:00,2010-03-30,13,190068.68,Solar
2010-03-30 14:00:00,2010-03-30,14,186806.24,Solar
2010-03-30 15:00:00,2010-03-30,15,170877.58,Solar
2010-03-30 16:00:00,2010-03-30,16,150541.04,Solar
2010-03-30 17:00:00,2010-03-30,17,110971.2,Solar
2010-03-30 18:00:00,2010-03-30,18,49292.64,Solar
2010-03-30 19:00:00,2010-03-30,19,10756.66,Solar
2010-03-31 08:00:00,2010-03-31,8,16123.92,Solar
2010-03-31 09:00:00,2010-03-31,9,55414.16,Solar
2010-03-31 10:00:00,2010-03-31,10,94016.8,Solar
2010-03-31 11:00:00,2010-03-31,11,142502.1,Solar
2010-03-31 12:00:00,2010-03-31,12,165849.62,Solar
2010-03-31 13:00:00,2010-03-31,13,184264.48,Solar
2010-03-31 14:00:00,2010-03-31,14,183291.24,Solar
2010-03-31 15:00:00,2010-03-31,15,171324.54,Solar
2010-03-31 16:00:00,2010-03-31,16,146312.04,Solar
2010-03-31 17:00:00,2010-03-31,17,99797.7,Solar
2010-03-31 18:00:00,2010-03-31,18,42400.94,Solar
2010-03-31 19:00:00,2010-03-31,19,10693.92,Solar
2010-04-01 08:00:00,2010-04-01,8,11431.58,Solar
2010-04-01 09:00:00,2010-04-01,9,43379.52,Solar
2010-04-01 10:00:00,2010-04-01,10,101068.24,Solar
2010-04-01 11:00:00,2010-04-01,11,140136.86,Solar
2010-04-01 12:00:00,2010-04-01,12,165510.68,Solar
2010-04-01 13:00:00,2010-04-01,13,175844.3,Solar
2010-04-01 14:00:00,2010-04-01,14,174818.52,Solar
2010-04-01 15:00:00,2010-04-01,15,163707.1,Solar
2010-04-01 16:00:00,2010-04-01,16,136959.56,Solar
2010-04-01 17:00:00,2010-04-01,17,77082.44,Solar
2010-04-01 18:00:00,2010-04-01,18,33258.96,Solar
2010-04-01 19:00:00,2010-04-01,19,10602.9,Solar
2010-04-02 08:00:00,2010-04-02,8,16666.16,Solar
2010-04-02 09:00:00,2010-04-02,9,60354.38,Solar
2010-04-02 10:00:00,2010-04-02,10,92051.36,Solar
2010-04-02 11:00:00,2010-04-02,11,137217.94,Solar
2010-04-02 12:00:00,2010-04-02,12,122135.92,Solar
2010-04-02 13:00:00,2010-04-02,13,84094.76,Solar
2010-04-02 14:00:00,2010-04-02,14,113364.62,Solar
2010-04-02 15:00:00,2010-04-02,15,94622.32,Solar
2010-04-02 16:00:00,2010-04-02,16,85186.5,Solar
2010-04-02 17:00:00,2010-04-02,17,57844.54,Solar
2010-04-02 18:00:00,2010-04-02,18,28549.1,Solar
2010-04-02 19:00:00,2010-04-02,19,8426.62,Solar
2010-04-03 08:00:00,2010-04-03,8,10153.86,Solar
2010-04-03 09:00:00,2010-04-03,9,36563.26,Solar
2010-04-03 10:00:00,2010-04-03,10,96252.1,Solar
2010-04-03 11:00:00,2010-04-03,11,95139.14,Solar
2010-04-03 12:00:00,2010-04-03,12,88714.88,Solar
2010-04-03 13:00:00,2010-04-03,13,94549.94,Solar
2010-04-03 14:00:00,2010-04-03,14,18491.54,Solar
2010-04-03 15:00:00,2010-04-03,15,13206.66,Solar
2010-04-03 16:00:00,2010-04-03,16,13903.76,Solar
2010-04-03 17:00:00,2010-04-03,17,19139.5,Solar
2010-04-03 18:00:00,2010-04-03,18,20386.58,Solar
2010-04-03 19:00:00,2010-04-03,19,6563.8,Solar
2010-04-04 08:00:00,2010-04-04,8,15686.78,Solar
2010-04-04 09:00:00,2010-04-04,9,64808.04,Solar
2010-04-04 10:00:00,2010-04-04,10,116774.16,Solar
2010-04-04 11:00:00,2010-04-04,11,156982.86,Solar
2010-04-04 12:00:00,2010-04-04,12,180085.76,Solar
2010-04-04 13:00:00,2010-04-04,13,184198.8,Solar
2010-04-04 14:00:00,2010-04-04,14,169561.86,Solar
2010-04-04 15:00:00,2010-04-04,15,148075.76,Solar
2010-04-04 16:00:00,2010-04-04,16,95296.6,Solar
2010-04-04 17:00:00,2010-04-04,17,48990.62,Solar
2010-04-04 18:00:00,2010-04-04,18,28295.96,Solar
2010-04-04 19:00:00,2010-04-04,19,12451.54,Solar
2010-04-05 08:00:00,2010-04-05,8,18008.36,Solar
2010-04-05 09:00:00,2010-04-05,9,63690.12,Solar
2010-04-05 10:00:00,2010-04-05,10,115139.5,Solar
2010-04-05 11:00:00,2010-04-05,11,152687.0,Solar
2010-04-05 12:00:00,2010-04-05,12,177016.4,Solar
2010-04-05 13:00:00,2010-04-05,13,188215.12,Solar
2010-04-05 14:00:00,2010-04-05,14,187243.12,Solar
2010-04-05 15:00:00,2010-04-05,15,167273.04,Solar
2010-04-05 16:00:00,2010-04-05,16,145786.84,Solar
2010-04-05 17:00:00,2010-04-05,17,109352.86,Solar
2010-04-05 18:00:00,2010-04-05,18,51467.86,Solar
2010-04-05 19:00:00,2010-04-05,19,9936.64,Solar
2010-04-06 08:00:00,2010-04-06,8,2270.8439493,Solar
2010-04-06 09:00:00,2010-04-06,9,5250.98,Solar
2010-04-06 10:00:00,2010-04-06,10,9508.32,Solar
2010-04-06 12:00:00,2010-04-06,12,20103.80182,Solar
2010-04-06 13:00:00,2010-04-06,13,77752.62,Solar
2010-04-06 14:00:00,2010-04-06,14,47129.32,Solar
2010-04-06 15:00:00,2010-04-06,15,27475.22,Solar
2010-04-06 16:00:00,2010-04-06,16,12236.08,Solar
2010-04-06 17:00:00,2010-04-06,17,9810.76,Solar
2010-04-06 18:00:00,2010-04-06,18,5217.18,Solar
2010-04-06 19:00:00,2010-04-06,19,2610.8700435,Solar
2010-04-07 08:00:00,2010-04-07,8,1421.3150656,Solar
2010-04-07 09:00:00,2010-04-07,9,5902.32,Solar
2010-04-07 10:00:00,2010-04-07,10,4853.92,Solar
2010-04-07 11:00:00,2010-04-07,11,6560.98,Solar
2010-04-07 12:00:00,2010-04-07,12,10881.08,Solar
2010-04-07 13:00:00,2010-04-07,13,19554.56,Solar
2010-04-07 14:00:00,2010-04-07,14,20000.04,Solar
2010-04-07 15:00:00,2010-04-07,15,14214.26,Solar
2010-04-07 16:00:00,2010-04-07,16,12916.98,Solar
2010-04-07 17:00:00,2010-04-07,17,6113.62,Solar
2010-04-07 18:00:00,2010-04-07,18,5692.88,Solar
2010-04-08 09:00:00,2010-04-08,9,7673.5,Solar
2010-04-08 10:00:00,2010-04-08,10,11279.24,Solar
2010-04-08 11:00:00,2010-04-08,11,15801.6,Solar
2010-04-08 12:00:00,2010-04-08,12,27324.52,Solar
2010-04-08 13:00:00,2010-04-08,13,22782.42,Solar
2010-04-08 14:00:00,2010-04-08,14,34216.36,Solar
2010-04-08 15:00:00,2010-04-08,15,31146.96,Solar
2010-04-08 16:00:00,2010-04-08,16,28270.8,Solar
2010-04-08 17:00:00,2010-04-08,17,25293.78,Solar
